timestamp,accX,accY,accZ
2544796811,-0.98,0.14,-0.10
2544798752,-0.98,0.14,-0.10
2544800753,-0.98,0.14,-0.10
2544802750,-0.98,0.14,-0.09
2544804756,-0.98,0.14,-0.09
2544806754,-0.98,0.14,-0.09
2544808753,-0.98,0.14,-0.09
2544810749,-0.98,0.14,-0.09
2544812748,-0.99,0.16,-0.09
2544814748,-0.99,0.16,-0.09
2544816855,-0.99,0.16,-0.09
2544818750,-0.99,0.16,-0.09
2544820755,-0.99,0.16,-0.09
2544822747,-0.98,0.16,-0.11
2544824748,-0.98,0.16,-0.11
2544826749,-0.98,0.16,-0.11
2544828758,-0.98,0.16,-0.11
2544830751,-0.98,0.16,-0.11
2544832756,-0.98,0.13,-0.11
2544834755,-0.98,0.13,-0.11
2544836750,-0.98,0.13,-0.11
2544838756,-0.98,0.13,-0.11
2544840837,-0.98,0.13,-0.11
2544842755,-0.97,0.11,-0.11
2544844750,-0.97,0.11,-0.11
2544846747,-0.97,0.11,-0.11
2544848751,-0.97,0.11,-0.11
2544850749,-0.97,0.11,-0.11
2544852750,-0.98,0.12,-0.13
2544854749,-0.98,0.12,-0.13
2544856754,-0.98,0.12,-0.13
2544858749,-0.98,0.12,-0.13
2544860754,-0.98,0.12,-0.13
2544862755,-0.98,0.12,-0.13
2544864747,-0.98,0.13,-0.13
2544866829,-0.98,0.13,-0.13
2544868758,-0.98,0.13,-0.13
2544870748,-0.98,0.13,-0.13
2544872750,-0.98,0.13,-0.13
2544874755,-0.98,0.15,-0.12
2544876750,-0.98,0.15,-0.12
2544878757,-0.98,0.15,-0.12
2544880757,-0.98,0.15,-0.12
2544882757,-0.98,0.15,-0.12
2544884762,-0.98,0.14,-0.12
2544886760,-0.98,0.14,-0.12
2544888769,-0.98,0.14,-0.12
2544890849,-0.98,0.14,-0.12
2544892760,-0.98,0.14,-0.12
2544894758,-0.98,0.12,-0.12
2544896748,-0.98,0.12,-0.12
2544898751,-0.98,0.12,-0.12
2544900754,-0.98,0.12,-0.12
2544902748,-0.98,0.12,-0.12
2544904755,-0.98,0.11,-0.12
2544906749,-0.98,0.11,-0.12
2544908749,-0.98,0.11,-0.12
2544910756,-0.98,0.11,-0.12
2544912753,-0.98,0.11,-0.12
2544914754,-0.96,0.11,-0.12
2544916824,-0.96,0.11,-0.12
2544918756,-0.96,0.11,-0.12
2544920748,-0.96,0.11,-0.12
2544922752,-0.96,0.11,-0.12
2544924750,-0.97,0.11,-0.12
2544926750,-0.97,0.11,-0.12
2544928747,-0.97,0.11,-0.12
2544930754,-0.97,0.11,-0.12
2544932751,-0.97,0.11,-0.12
2544934748,-0.97,0.11,-0.12
2544936749,-0.97,0.11,-0.12
2544938748,-0.97,0.11,-0.12
2544940830,-0.97,0.11,-0.12
2544942758,-0.97,0.11,-0.12
2544944750,-0.97,0.11,-0.12
2544946752,-0.97,0.11,-0.12
2544948750,-0.97,0.11,-0.12
2544950747,-0.97,0.11,-0.12
2544952749,-0.97,0.11,-0.12
2544954748,-0.97,0.11,-0.12
2544956756,-0.96,0.10,-0.14
2544958750,-0.96,0.10,-0.14
2544960749,-0.96,0.10,-0.14
2544962755,-0.96,0.10,-0.14
2544964754,-0.96,0.10,-0.14
2544966824,-0.95,0.10,-0.14
2544968757,-0.95,0.10,-0.14
2544970749,-0.95,0.10,-0.14
2544972751,-0.95,0.10,-0.14
2544974747,-0.95,0.10,-0.14
2544976749,-0.95,0.11,-0.12
2544978749,-0.95,0.11,-0.12
2544980755,-0.95,0.11,-0.12
2544982758,-0.95,0.11,-0.12
2544984758,-0.95,0.11,-0.12
2544986763,-0.98,0.16,-0.11
2544988768,-0.98,0.16,-0.11
2544990848,-0.98,0.16,-0.11
2544992756,-0.98,0.16,-0.11
2544994754,-0.98,0.16,-0.11
2544996747,-1.00,0.20,-0.10
2544998761,-1.00,0.20,-0.10
2545000795,-1.00,0.20,-0.10
2545002752,-1.00,0.20,-0.10
2545004748,-1.00,0.20,-0.10
2545006749,-1.01,0.21,-0.12
2545008753,-1.01,0.21,-0.12
2545010759,-1.01,0.21,-0.12
2545012755,-1.01,0.21,-0.12
2545014756,-1.01,0.21,-0.12
2545016846,-1.01,0.18,-0.12
2545018751,-1.01,0.18,-0.12
2545020755,-1.01,0.18,-0.12
2545022749,-1.01,0.18,-0.12
2545024749,-1.01,0.18,-0.12
2545026747,-1.01,0.18,-0.12
2545028755,-0.99,0.16,-0.12
2545030749,-0.99,0.16,-0.12
2545032748,-0.99,0.16,-0.12
2545034747,-0.99,0.16,-0.12
2545036748,-0.99,0.16,-0.12
2545038755,-0.97,0.15,-0.12
2545040837,-0.97,0.15,-0.12
2545042756,-0.97,0.15,-0.12
2545044747,-0.97,0.15,-0.12
2545046756,-0.97,0.15,-0.12
2545048755,-0.96,0.16,-0.12
2545050751,-0.96,0.16,-0.12
2545052753,-0.96,0.16,-0.12
2545054747,-0.96,0.16,-0.12
2545056755,-0.96,0.16,-0.12
2545058750,-0.96,0.16,-0.12
2545060748,-0.96,0.16,-0.12
2545062748,-0.96,0.16,-0.12
2545064748,-0.96,0.16,-0.12
2545066826,-0.96,0.16,-0.12
2545068756,-0.96,0.13,-0.12
2545070748,-0.96,0.13,-0.12
2545072755,-0.96,0.13,-0.12
2545074751,-0.96,0.13,-0.12
2545076747,-0.96,0.13,-0.12
2545078756,-0.97,0.12,-0.12
2545080757,-0.97,0.12,-0.12
2545082754,-0.97,0.12,-0.12
2545084759,-0.97,0.12,-0.12
2545086762,-0.97,0.12,-0.12
2545088769,-0.98,0.13,-0.12
2545090860,-0.98,0.13,-0.12
2545092756,-0.98,0.13,-0.12
2545094747,-0.98,0.13,-0.12
2545096753,-0.98,0.13,-0.12
2545098749,-0.99,0.15,-0.12
2545100755,-0.99,0.15,-0.12
2545102755,-0.99,0.15,-0.12
2545104747,-0.99,0.15,-0.12
2545106754,-0.99,0.15,-0.12
2545108748,-0.99,0.15,-0.12
2545110750,-0.99,0.20,-0.13
2545112748,-0.99,0.20,-0.13
2545114754,-0.99,0.20,-0.13
2545116827,-0.99,0.20,-0.13
2545118756,-0.99,0.20,-0.13
2545120748,-0.99,0.21,-0.11
2545122756,-0.99,0.21,-0.11
2545124755,-0.99,0.21,-0.11
2545126749,-0.99,0.21,-0.11
2545128751,-0.99,0.21,-0.11
2545130749,-0.99,0.20,-0.12
2545132748,-0.99,0.20,-0.12
2545134750,-0.99,0.20,-0.12
2545136755,-0.99,0.20,-0.12
2545138749,-0.99,0.20,-0.12
2545140830,-0.98,0.15,-0.14
2545142759,-0.98,0.15,-0.14
2545144747,-0.98,0.15,-0.14
2545146750,-0.98,0.15,-0.14
2545148747,-0.98,0.15,-0.14
2545150754,-0.98,0.08,-0.15
2545152747,-0.98,0.08,-0.15
2545154750,-0.98,0.08,-0.15
2545156754,-0.98,0.08,-0.15
2545158756,-0.98,0.08,-0.15
2545160754,-0.97,0.06,-0.15
2545162748,-0.97,0.06,-0.15
2545164750,-0.97,0.06,-0.15
2545166829,-0.97,0.06,-0.15
2545168754,-0.97,0.06,-0.15
2545170749,-0.97,0.06,-0.16
2545172753,-0.97,0.06,-0.16
2545174754,-0.97,0.06,-0.16
2545176749,-0.97,0.06,-0.16
2545178758,-0.97,0.06,-0.16
2545180756,-0.97,0.07,-0.16
2545182758,-0.97,0.07,-0.16
2545184760,-0.97,0.07,-0.16
2545186759,-0.97,0.07,-0.16
2545188765,-0.97,0.07,-0.16
2545190853,-0.97,0.07,-0.16
2545192757,-0.97,0.05,-0.15
2545194749,-0.97,0.05,-0.15
2545196749,-0.97,0.05,-0.15
2545198750,-0.97,0.05,-0.15
2545200758,-0.97,0.05,-0.15
2545202795,-0.96,0.01,-0.15
2545204755,-0.96,0.01,-0.15
2545206747,-0.96,0.01,-0.15
2545208748,-0.96,0.01,-0.15
2545210750,-0.96,0.01,-0.15
2545212753,-0.93,-0.01,-0.15
2545214756,-0.93,-0.01,-0.15
2545216842,-0.93,-0.01,-0.15
2545218756,-0.93,-0.01,-0.15
2545220748,-0.93,-0.01,-0.15
2545222750,-0.92,-0.03,-0.17
2545224748,-0.92,-0.03,-0.17
2545226754,-0.92,-0.03,-0.17
2545228748,-0.92,-0.03,-0.17
2545230751,-0.92,-0.03,-0.17
2545232747,-0.92,-0.05,-0.19
2545234756,-0.92,-0.05,-0.19
2545236754,-0.92,-0.05,-0.19
2545238749,-0.92,-0.05,-0.19
2545240835,-0.92,-0.05,-0.19
2545242754,-0.96,-0.04,-0.19
2545244748,-0.96,-0.04,-0.19
2545246751,-0.96,-0.04,-0.19
2545248749,-0.96,-0.04,-0.19
2545250755,-0.96,-0.04,-0.19
2545252748,-0.99,-0.03,-0.18
2545254754,-0.99,-0.03,-0.18
2545256747,-0.99,-0.03,-0.18
2545258750,-0.99,-0.03,-0.18
2545260759,-0.99,-0.03,-0.18
2545262755,-1.00,-0.04,-0.16
2545264748,-1.00,-0.04,-0.16
2545266836,-1.00,-0.04,-0.16
2545268755,-1.00,-0.04,-0.16
2545270751,-1.00,-0.04,-0.16
2545272748,-1.00,-0.04,-0.16
2545274755,-0.99,-0.04,-0.13
2545276750,-0.99,-0.04,-0.13
2545278755,-0.99,-0.04,-0.13
2545280756,-0.99,-0.04,-0.13
2545282752,-0.99,-0.04,-0.13
2545284761,-0.97,-0.06,-0.16
2545286760,-0.97,-0.06,-0.16
2545288767,-0.97,-0.06,-0.16
2545290851,-0.97,-0.06,-0.16
2545292759,-0.97,-0.06,-0.16
2545294751,-0.98,-0.10,-0.18
2545296747,-0.98,-0.10,-0.18
2545298748,-0.98,-0.10,-0.18
2545300747,-0.98,-0.10,-0.18
2545302752,-0.98,-0.10,-0.18
2545304800,-0.99,-0.05,-0.15
2545306754,-0.99,-0.05,-0.15
2545308750,-0.99,-0.05,-0.15
2545310749,-0.99,-0.05,-0.15
2545312748,-0.99,-0.05,-0.15
2545314754,-1.00,0.00,-0.17
2545316847,-1.00,0.00,-0.17
2545318753,-1.00,0.00,-0.17
2545320748,-1.00,0.00,-0.17
2545322756,-1.00,0.00,-0.17
2545324747,-0.99,0.01,-0.20
2545326755,-0.99,0.01,-0.20
2545328749,-0.99,0.01,-0.20
2545330756,-0.99,0.01,-0.20
2545332755,-0.99,0.01,-0.20
2545334750,-1.00,0.03,-0.22
2545336749,-1.00,0.03,-0.22
2545338755,-1.00,0.03,-0.22
2545340831,-1.00,0.03,-0.22
2545342755,-1.00,0.03,-0.22
2545344756,-1.00,0.09,-0.26
2545346750,-1.00,0.09,-0.26
2545348754,-1.00,0.09,-0.26
2545350755,-1.00,0.09,-0.26
2545352760,-1.00,0.09,-0.26
2545354748,-1.00,0.09,-0.26
2545356755,-0.98,0.14,-0.28
2545358749,-0.98,0.14,-0.28
2545360755,-0.98,0.14,-0.28
2545362750,-0.98,0.14,-0.28
2545364748,-0.98,0.14,-0.28
2545366826,-0.97,0.16,-0.28
2545368756,-0.97,0.16,-0.28
2545370749,-0.97,0.16,-0.28
2545372755,-0.97,0.16,-0.28
2545374751,-0.97,0.16,-0.28
2545376749,-0.98,0.14,-0.27
2545378755,-0.98,0.14,-0.27
2545380755,-0.98,0.14,-0.27
2545382759,-0.98,0.14,-0.27
2545384759,-0.98,0.14,-0.27
2545386759,-0.96,0.07,-0.23
2545388765,-0.96,0.07,-0.23
2545390857,-0.96,0.07,-0.23
2545392755,-0.96,0.07,-0.23
2545394754,-0.96,0.07,-0.23
2545396747,-0.96,0.00,-0.21
2545398749,-0.96,0.00,-0.21
2545400748,-0.96,0.00,-0.21
2545402748,-0.96,0.00,-0.21
2545404756,-0.96,0.00,-0.21
2545406747,-0.97,0.00,-0.19
2545408749,-0.97,0.00,-0.19
2545410753,-0.97,0.00,-0.19
2545412750,-0.97,0.00,-0.19
2545414749,-0.97,0.00,-0.19
2545416827,-0.98,0.05,-0.18
2545418752,-0.98,0.05,-0.18
2545420760,-0.98,0.05,-0.18
2545422755,-0.98,0.05,-0.18
2545424756,-0.98,0.05,-0.18
2545426753,-0.99,0.11,-0.19
2545428749,-0.99,0.11,-0.19
2545430748,-0.99,0.11,-0.19
2545432753,-0.99,0.11,-0.19
2545434749,-0.99,0.11,-0.19
2545436751,-0.99,0.11,-0.19
2545438749,-0.98,0.08,-0.24
2545440833,-0.98,0.08,-0.24
2545442755,-0.98,0.08,-0.24
2545444750,-0.98,0.08,-0.24
2545446751,-0.98,0.08,-0.24
2545448755,-0.95,0.00,-0.27
2545450747,-0.95,0.00,-0.27
2545452757,-0.95,0.00,-0.27
2545454749,-0.95,0.00,-0.27
2545456750,-0.95,0.00,-0.27
2545458756,-0.94,0.02,-0.29
2545460752,-0.94,0.02,-0.29
2545462756,-0.94,0.02,-0.29
2545464749,-0.94,0.02,-0.29
2545466829,-0.94,0.02,-0.29
2545468755,-0.95,0.07,-0.30
2545470750,-0.95,0.07,-0.30
2545472748,-0.95,0.07,-0.30
2545474754,-0.95,0.07,-0.30
2545476747,-0.95,0.07,-0.30
2545478753,-0.96,0.09,-0.28
2545480757,-0.96,0.09,-0.28
2545482754,-0.96,0.09,-0.28
2545484761,-0.96,0.09,-0.28
2545486760,-0.96,0.09,-0.28
