timestamp,accX,accY,accZ
22631976,-0.93,0.24,-0.09
22633918,-0.93,0.23,-0.10
22635914,-0.93,0.23,-0.10
22638026,-0.93,0.23,-0.10
22639918,-0.93,0.23,-0.10
22641942,-0.93,0.23,-0.10
22643954,-0.94,0.24,-0.11
22645919,-0.94,0.24,-0.11
22647912,-0.94,0.24,-0.11
22649918,-0.94,0.24,-0.11
22651913,-0.94,0.24,-0.11
22653912,-0.97,0.23,-0.10
22655911,-0.97,0.23,-0.10
22657915,-0.97,0.23,-0.10
22659914,-0.97,0.23,-0.10
22662005,-0.97,0.23,-0.10
22664048,-0.98,0.25,-0.12
22665919,-0.98,0.25,-0.12
22667914,-0.98,0.25,-0.12
22669914,-0.98,0.25,-0.12
22671918,-0.98,0.25,-0.12
22673918,-0.98,0.25,-0.12
22675927,-0.98,0.27,-0.11
22677917,-0.98,0.27,-0.11
22679918,-0.98,0.27,-0.11
22681919,-0.98,0.27,-0.11
22683915,-0.98,0.27,-0.11
22685918,-0.96,0.28,-0.09
22688006,-0.96,0.28,-0.09
22689922,-0.96,0.28,-0.09
22691917,-0.96,0.28,-0.09
22693916,-0.96,0.28,-0.09
22695912,-0.96,0.29,-0.07
22697914,-0.96,0.29,-0.07
22699911,-0.96,0.29,-0.07
22701919,-0.96,0.29,-0.07
22703913,-0.96,0.29,-0.07
22705916,-0.96,0.28,-0.07
22707922,-0.96,0.28,-0.07
22709913,-0.96,0.28,-0.07
22711913,-0.96,0.28,-0.07
22713999,-0.96,0.28,-0.07
22715921,-0.96,0.28,-0.07
22717920,-0.96,0.28,-0.07
22719914,-0.96,0.28,-0.07
22721919,-0.96,0.28,-0.07
22723913,-0.96,0.28,-0.07
22725913,-0.96,0.27,-0.08
22727919,-0.96,0.27,-0.08
22729916,-0.96,0.27,-0.08
22731919,-0.96,0.27,-0.08
22733913,-0.96,0.27,-0.08
22735918,-0.96,0.26,-0.07
22737997,-0.96,0.26,-0.07
22739921,-0.96,0.26,-0.07
22741918,-0.96,0.26,-0.07
22743914,-0.96,0.26,-0.07
22745953,-0.96,0.26,-0.07
22747921,-0.96,0.26,-0.08
22749914,-0.96,0.26,-0.08
22751911,-0.96,0.26,-0.08
22753914,-0.96,0.26,-0.08
22755913,-0.96,0.26,-0.08
22757918,-0.96,0.25,-0.09
22759911,-0.96,0.25,-0.09
22761915,-0.96,0.25,-0.09
22764047,-0.96,0.25,-0.09
22765914,-0.96,0.25,-0.09
22767912,-0.97,0.23,-0.10
22769921,-0.97,0.23,-0.10
22771920,-0.97,0.23,-0.10
22773913,-0.97,0.23,-0.10
22775914,-0.97,0.23,-0.10
22777914,-0.97,0.23,-0.10
22779919,-0.97,0.23,-0.10
22781921,-0.97,0.23,-0.10
