filename,label,ax_mean,ax_std,ax_kurtosis,ax_maxpeak,ay_mean,ay_std,ay_kurtosis,ay_maxpeak,az_mean,az_std,az_kurtosis,az_maxpeak,a_total_mean,a_total_std,a_total_kurtosis,a_total_maxpeak
skud48_clipped.csv,shot,-2.8515499999999996,4.091850719301136,3.8587713150813667,1.37,-1.04975,4.355376788793572,9.162291535261609,15.36,-1.1898499999999999,2.513432751933591,4.325234018885984,2.42,5.60312234607071,4.602142768894671,4.243546845249065,19.37574772750719
skud49_clipped.csv,shot,-1.8553500000000003,3.561637006818874,9.051387516739196,2.52,-1.1482500000000002,4.400722923423346,7.644027616009308,14.38,-0.75185,2.230861220791683,18.254500973129666,10.68,4.579785532364648,4.6153409231309315,6.9413278812150585,21.21052804623213
skud51_clipped.csv,shot,-1.83665,3.408037835314431,5.929739203866775,2.14,-1.0274999999999999,4.602875084686324,7.3493072175575165,15.42,-1.12845,1.6925079062039308,3.301548723687204,2.06,4.799958804227689,4.271004198315337,6.0306104016324396,19.88235650017372
skud53_clipped.csv,shot,-2.0855,3.673997008722313,6.491539969685798,1.5,-0.6234,4.22072720400801,9.95141332147992,15.06,-0.5703500000000001,1.66484199606428,3.04827610805072,4.01,4.249653871221697,4.585069441538382,6.735447745015815,19.79431231439981
skud54_clipped.csv,shot,-1.9641000000000002,3.062086717473336,8.31572037614829,1.96,-0.3072000000000001,3.6336621559133127,8.956706372463888,9.94,-0.3936999999999999,1.5318236610795695,5.153212134978164,3.73,3.9191862003846962,3.6901018665671512,12.377661444146428,20.90515247492828
skud55_clipped.csv,shot,-2.14655,4.099188496415569,5.6360354017284084,2.14,-0.34694999999999987,4.352140488501984,6.119058462727602,10.48,-0.34145,2.0544532822492516,2.4020866415204445,3.62,4.8489305111009,4.604775476007158,6.325085491923395,21.37322624219376
skud56_clipped.csv,shot,-1.07395,2.0568192493807316,10.682912377045659,2.07,-0.69915,0.8506319126118942,13.264661293239028,3.2,-0.5592,0.45391469767327325,8.836010364655802,0.39,2.0649154000353804,1.6850887248897246,19.665212332991842,10.85357084097211
skud58_clipped.csv,shot,-2.3741000000000003,3.7202365502679733,5.690636158585252,1.62,-0.7778000000000002,3.6353283512092176,11.378897300639213,11.99,-0.46594999999999986,2.258551164866895,6.506417563862046,5.43,4.39668411080554,4.384032623052667,6.702842951511525,20.734577401046785
skud60_clipped.csv,shot,-2.9452999999999996,3.8142787683404924,4.895459180757752,1.62,-0.47350000000000003,4.8829419781325525,5.976545929257212,14.89,-0.2396499999999999,3.362463259779478,2.721964493597639,6.78,5.793551691828965,4.99655150366225,4.818551539674333,22.01695255933482
skud62_clipped.csv,shot,-2.4861499999999994,3.7903439439670694,5.659465991211724,2.84,-0.47404999999999986,5.47825946183236,6.23443593716525,15.39,-0.5861499999999998,1.7734923323104104,4.0977513060068,4.84,5.271311006944331,5.1361571548839775,4.45372775386424,20.122365666094037
skud63_clipped.csv,shot,-2.12825,3.2429791870343063,9.802410311702554,1.57,-1.07275,3.5830718604692304,10.12530862552475,10.82,-0.50555,2.3102040845042895,3.343500854656813,3.85,4.293180119200953,4.016714445761816,11.140692479373621,22.234102185606687
skud65_clipped.csv,shot,-2.8173000000000004,3.455568473838557,5.949530706706997,0.27,-0.33215000000000006,4.402451336054909,6.336678542331454,12.26,-0.8338000000000001,1.606411638328979,3.50917862715872,1.86,4.686197124128663,4.540809483742572,5.4886881114276544,19.06898529025601
skud66_clipped.csv,shot,-3.7606000000000006,3.9411366929048284,5.082708785954999,0.06,-1.5665,3.806764509416199,5.705439348235799,8.11,-1.10235,2.251300679886248,2.1850972222764042,2.51,5.774700064767776,4.413428191779151,6.823429911988378,22.71183391978728
skud67_clipped.csv,shot,-3.84425,3.9904057598370497,5.963769483103819,-0.79,-1.1353499999999999,2.9711327852585434,13.32767341144035,3.06,-0.7714000000000002,3.1062941516836298,1.6542353813159856,3.87,5.589209487582041,4.4440807341655955,7.226749666153542,22.6154902666292
skud68_clipped.csv,shot,-3.6584999999999996,4.011637562099577,4.851838442390038,0.96,-0.9375999999999999,4.619063648070313,5.376886058817023,13.05,-0.36205,2.23847181753299,2.083529452401541,3.68,5.903459952391149,4.677702813193318,4.335269789340782,21.38854366243761
skud69_clipped.csv,shot,-3.73745,4.12800108555116,5.231369787947929,0.25,-1.24095,3.0719973038193515,11.773498645123325,5.39,-1.0162,2.66853856075779,2.022926218529524,2.42,5.5241667926279545,4.421895981088249,7.243754468128828,22.40145084587157
skud7_clipped.csv,shot,-2.9787,3.7027892935952784,7.477888268892235,0.2,-0.7101,2.8909482699449134,6.579388826380913,8.49,-0.49379999999999996,1.9902729693341847,3.8183059094886644,5.54,4.416505663994025,4.011852004052592,7.591821450714045,19.47954054899653
skud8_clipped.csv,shot,-2.12535,3.6007586969230996,9.239006978335762,0.78,-0.47314999999999996,4.599749018442562,6.420624883304705,10.55,-0.15455000000000005,2.0012950072465956,4.260563013268617,3.89,4.538128786278233,4.713708290549472,7.442605747592888,22.219111143337845
cross10_clipped.csv,cross,-3.8415999999999997,5.030234361204577,3.965745075715406,3.28,-0.72955,4.867988481578806,6.973582416209019,15.42,-0.9521000000000004,2.5421445838950887,2.8763264468529557,2.94,6.373675518876812,5.559964740865605,3.5191641355059913,21.91115925732821
cross11_clipped.csv,cross,-3.9423500000000002,5.114702718339056,3.657395894092088,1.06,-1.7042499999999998,4.713511258011057,7.043603755496514,15.46,-1.57005,2.61450966751082,2.95532929291733,1.28,6.974426640520527,5.2290250574322,4.436933592237933,22.920506102614752
cross12_clipped.csv,cross,-3.77995,4.051620247586547,5.069025649196234,-0.87,-0.8502000000000001,4.4673367286601735,6.41807600920576,10.2,-0.039599999999999795,2.7387105574682296,1.7295065971103145,4.61,5.817108551075441,4.995231052850489,4.777047331097209,22.0480611392476
cross13_clipped.csv,cross,-3.35465,4.792633257951847,3.979734441233767,1.46,-0.5912000000000001,4.022680743212049,7.755208945221858,14.61,-0.18810000000000002,2.3028816097539,2.157519318716409,3.2,5.62193263691187,4.938285862760158,4.112114535809905,20.687003166239425
cross14_clipped.csv,cross,-4.1194500000000005,4.490553367373127,4.154032991839485,0.64,-0.72875,4.911146171832551,6.107359904572196,13.99,-0.6376999999999998,3.571809601468943,2.418190096319704,6.29,6.936511068557156,5.16554678263609,4.8790482014063965,23.597126943761605
cross15_clipped.csv,cross,-3.2890500000000005,5.3445226361708595,3.183945828938555,3.05,-1.37465,4.670759343159155,5.363418094466073,13.61,-0.64455,2.7591767029114767,4.6510095617131135,8.0,6.686504000961846,5.1232672271240975,4.217273220808023,21.3901379144689
cross16_clipped.csv,cross,-3.2871499999999996,4.8661848663266305,4.088507780826548,1.64,-0.34965,4.571704472779508,6.292122785016017,14.52,-0.6186500000000001,2.377030299073524,2.7869659073923807,3.41,5.914643433852384,5.14187543268144,3.868988279382261,21.43294893382616
cross17_clipped.csv,cross,-3.41535,4.8849974285443,4.287357573822482,1.1,-0.2503999999999998,4.1816397976134825,6.216622636232388,7.89,-0.4941,2.6057891078082007,2.90774513200457,3.68,5.768385180859041,5.1700659390686114,4.283451285858281,21.632866199373584
cross1_clipped.csv,cross,-2.12165,3.6423405939742324,7.069584357126409,3.19,-0.7505000000000002,4.376520927304664,5.9185105607828445,12.51,-0.6697500000000001,2.3141223495622953,5.4907239541693125,2.89,4.868683954650924,4.415140072412169,5.002093063016812,18.438416417903134
cross21_clipped.csv,cross,-3.41365,4.7999329117485,4.137466434639925,1.18,-0.30144999999999994,3.6009198151410393,9.151310683913083,9.56,-0.1391999999999996,2.6262201969014454,1.9906928841783267,4.05,5.459331385218916,4.9770783973361175,4.781982320413695,21.512082651384542
cross2_clipped.csv,cross,-2.60875,3.7742464970644156,5.057239132382422,1.02,-1.4271500000000001,4.60720905253591,8.328116237973884,15.06,-1.12915,1.7262486639382937,3.7798213210434586,0.81,5.221590821388886,4.6062327006404695,4.679769627262236,19.17761716168096
cross3_clipped.csv,cross,-2.8752,4.058008269530496,4.84637571581117,1.25,-1.5123499999999999,4.77870138343675,7.816412444684223,15.52,-1.368,1.801657249373783,4.31350260993342,0.89,5.624338431858746,4.821315601009687,4.566445795334033,18.869530995761394
cross5_clipped.csv,cross,-2.1367000000000003,3.177479502679718,10.38871075997864,0.94,-0.8775999999999999,4.618448938005575,6.640490266361589,12.35,-0.5407500000000002,1.688702019318462,2.652953209322251,2.75,4.564548686636242,4.3582930579784875,7.766988943330521,21.53798737115425
cross6_clipped.csv,cross,-2.0668,3.656440419686005,6.8478953447981254,3.14,-0.946,4.733737142753431,5.198281828637957,13.26,-0.5192,1.7882119195852413,3.9291754038474203,2.9,4.882141087527071,4.5259157047288845,5.465482156151095,20.4279489915165
cross7_clipped.csv,cross,-2.5375252525252523,3.5122131274537662,7.362687246382322,0.77,-1.3045959595959593,4.761416372943225,4.59726513215189,10.64,-0.7855555555555553,2.3961675077765974,3.818127792745351,5.63,5.386823731509049,4.515056681521811,5.629446662845901,20.164503465248035
cross9_clipped.csv,cross,-3.1540999999999997,4.89661673682316,3.2053152398074447,6.44,-2.0123499999999996,4.757677527404928,6.8783207755265945,14.14,-1.54305,3.1597174349685484,13.950275715606407,3.32,6.419685143630732,5.624759484005645,5.200250414083386,24.183634962511324
