filename,label,ax_mean,ax_std,ax_var,ax_range,ax_rms,ax_skew,ax_kurtosis,ay_mean,ay_std,ay_var,ay_range,ay_rms,ay_skew,ay_kurtosis,az_mean,az_std,az_var,az_range,az_rms,az_skew,az_kurtosis,a_total_energy,a_total_max,a_total_min,a_total_median,a_total_absmean
Cross67_clipped.csv,cross,-5.515906432748538,4.393796354020279,19.305446400601895,19.64,7.051997601774876,-1.0155732280082674,3.840588858759798,0.31029239766081873,5.033341167288035,25.334523306316477,29.23,5.042896457231953,-0.3015536629801809,6.017098708668747,-1.73,2.6128024881542924,6.826736842105262,14.66,3.133629978492238,-0.1556678598777313,4.558201083396113,84.98111169590643,22.67324414370383,3.163131359902715,5.351158753017892,7.73223739942622
Cross69_clipped.csv,cross,-2.5121400000000005,3.4993233089270275,12.2452636204,16.939999999999998,4.307680466329879,-2.285635873472314,8.262956702282347,-0.69606,3.153619361368775,9.9453150764,28.020000000000003,3.2295223485834557,-0.2060911462243753,10.216288673762866,-0.57498,1.9421275446272832,3.7718593996000003,12.45,2.0254533813445326,-0.0755089895673897,4.8316256487252,33.088387,23.653743889710142,0.8402975663418286,2.297672735617499,3.927390889404928
Cross6_clipped.csv,cross,-2.5085199999999994,3.0785468340761035,9.4774506096,17.69,3.971161442197988,-2.1451194582930766,8.033287032467651,-0.5896399999999999,3.5739826343170726,12.7733518704,29.15,3.622295846559196,0.22036879751032545,10.251963471851937,-0.4009599999999999,2.0969705478141556,4.3972854784,14.5,2.1349600464645704,-0.6390823338263872,7.1686470793568935,33.4492048,21.023191955552324,0.6906518659932803,2.6062041362871025,4.017088463563938
Cross70_clipped.csv,cross,-2.78318,3.545343042302113,12.569457287600002,18.75,4.507277249071772,-2.131743436679451,8.038324081539121,-0.64848,3.432966252324657,11.785257289600002,31.5,3.4936776611473475,-0.7763549640416483,12.667310094478442,-0.54298,2.027512791476296,4.110808119600001,17.2,2.098960552273434,0.08780231852315425,9.051564023723659,36.9269672,23.44151872213061,0.4854894437575343,2.708412819346416,4.1800365926993
Cross74_clipped.csv,cross,-2.243,2.801119597589507,7.8462710000000015,16.02,3.588498293158296,-0.3606013017985195,3.8092297788409764,-0.5658749999999999,2.0848758618620438,4.346707359375,8.93,2.160305967912879,0.45443335849141575,2.2032961422088984,-0.8456250000000001,1.0953410927081115,1.1997721093749998,5.699999999999999,1.3837824070279259,-0.3879584385988194,3.1891941713099317,19.459095624999996,11.039750902986896,0.754983443527075,3.6862040095469486,3.843702288277207
Cross75_clipped.csv,cross,-2.776134969325153,3.650916291154094,13.329189765014366,20.79,4.586514486287418,-1.539639455112391,6.013224711473828,-1.041165644171779,4.050390330753039,16.405661831457714,31.490000000000002,4.1820673990338015,-0.14479944452121055,8.119825353142454,-0.7491002044989776,2.150503818883062,4.6246666750306336,17.9,2.2772390720807163,-2.323025260282198,15.904111899201741,43.71162065439673,21.8089912650723,0.4665833258915282,3.809842516430305,5.04903339776545
Cross76_clipped.csv,cross,-2.7056,3.0993888816991,9.60621144,16.97,4.114180696080326,-2.3356771306357946,8.943946393198459,-0.5449200000000001,3.4863831966093457,12.154867793600001,30.79,3.5287116062381747,-0.3737594341988584,12.086236092660782,-0.5039000000000001,2.146498495224257,4.60745579,18.71,2.2048516956929323,-1.0905484294862022,10.611669222089207,34.239659399999994,22.567093299758387,0.9946356116689166,3.1537713503822937,4.205094100686988
Cross77_clipped.csv,cross,-2.15214,2.3962682697060447,5.742101620400001,16.89,3.220839673128732,-2.4625675695173266,13.073552018199852,-0.18878000000000003,3.5665725159598254,12.7204395116,27.060000000000002,3.571565119103948,-0.3010625293916811,8.716306909190308,-0.5429400000000001,1.235499233670341,1.5264583564,7.05,1.3495340677433822,-0.2266584376146364,4.032069851579754,24.9511278,21.53798737115425,0.923038460737146,2.741411978727701,3.7392276517533123
Cross78_clipped.csv,cross,-1.7983199999999997,2.8384130033524015,8.0565883776,18.95,3.360140354211413,-2.223586430125292,10.237451670901988,-0.38328,3.3793346743996815,11.4199028416,25.61,3.4010007938840587,0.6710222493459741,8.984429781982731,-0.5658800000000002,1.2767868363983081,1.6301846255999999,9.02,1.3965689385060804,-0.4201920219446921,6.47183968302424,24.8077544,20.4279489915165,0.4450842616853577,1.7704801608603244,3.407835419769239
Cross79_clipped.csv,cross,-2.180983935742972,2.505775985378295,6.278913288898565,16.73,3.3219879916802033,-2.5926392967278624,12.679801409356676,-0.40847389558232927,3.4243766003061316,11.72635510072418,25.32,3.448652783928296,-0.5459717804355403,7.745146464311198,-0.6972690763052211,1.6230005220782322,2.6341306946662146,12.870000000000001,1.7664412980446735,-0.49678522965706146,7.396011710024081,26.049125100401604,20.164503465248035,0.8417838202293982,2.799303484797602,3.7508974528911354
