timestamp,accX,accY,accZ
4038339277,-0.97,0.19,-0.15
4038341212,-0.97,0.19,-0.15
4038343214,-0.97,0.19,-0.15
4038345210,-0.97,0.19,-0.15
4038347208,-0.99,0.24,-0.13
4038349213,-0.99,0.24,-0.13
4038351208,-0.99,0.24,-0.13
4038353206,-0.99,0.24,-0.13
4038355325,-0.99,0.24,-0.13
4038357218,-0.98,0.23,-0.12
4038359210,-0.98,0.23,-0.12
4038361210,-0.98,0.23,-0.12
4038363208,-0.98,0.23,-0.12
4038365210,-0.98,0.23,-0.12
4038367244,-0.97,0.19,-0.14
4038369213,-0.97,0.19,-0.14
4038371215,-0.97,0.19,-0.14
4038373210,-0.97,0.19,-0.14
4038375216,-0.97,0.19,-0.14
4038377214,-0.97,0.18,-0.12
4038379209,-0.97,0.18,-0.12
4038381308,-0.97,0.18,-0.12
4038383209,-0.97,0.18,-0.12
4038385214,-0.97,0.18,-0.12
4038387208,-0.96,0.18,-0.12
4038389206,-0.96,0.18,-0.12
4038391212,-0.96,0.18,-0.12
4038393213,-0.96,0.18,-0.12
4038395210,-0.96,0.18,-0.12
4038397215,-0.96,0.18,-0.12
4038399209,-0.96,0.18,-0.12
4038401209,-0.96,0.18,-0.12
4038403234,-0.96,0.18,-0.12
4038405317,-0.96,0.18,-0.12
4038407216,-0.98,0.21,-0.12
4038409209,-0.98,0.21,-0.12
4038411205,-0.98,0.21,-0.12
4038413210,-0.98,0.21,-0.12
4038415206,-0.98,0.21,-0.12
4038417210,-0.98,0.21,-0.12
4038419209,-1.00,0.22,-0.13
4038421215,-1.00,0.22,-0.13
4038423209,-1.00,0.22,-0.13
4038425215,-1.00,0.22,-0.13
4038427213,-1.00,0.22,-0.13
4038429219,-1.00,0.23,-0.12
4038431292,-1.00,0.23,-0.12
4038433215,-1.00,0.23,-0.12
4038435206,-1.00,0.23,-0.12
4038437208,-1.00,0.23,-0.12
4038439206,-0.98,0.21,-0.13
4038441215,-0.98,0.21,-0.13
4038443213,-0.98,0.21,-0.13
4038445206,-0.98,0.21,-0.13
4038447214,-0.98,0.21,-0.13
4038449207,-0.99,0.18,-0.14
4038451210,-0.99,0.18,-0.14
4038453207,-0.99,0.18,-0.14
4038455298,-0.99,0.18,-0.14
4038457213,-0.99,0.18,-0.14
4038459210,-0.98,0.15,-0.16
4038461211,-0.98,0.15,-0.16
4038463207,-0.98,0.15,-0.16
4038465210,-0.98,0.15,-0.16
4038467212,-0.98,0.15,-0.16
4038469256,-0.97,0.14,-0.17
4038471210,-0.97,0.14,-0.17
4038473213,-0.97,0.14,-0.17
4038475215,-0.97,0.14,-0.17
4038477209,-0.97,0.14,-0.17
4038479214,-0.96,0.13,-0.18
4038481310,-0.96,0.13,-0.18
4038483210,-0.96,0.13,-0.18
4038485210,-0.96,0.13,-0.18
4038487209,-0.96,0.13,-0.18
4038489211,-0.96,0.13,-0.18
4038491209,-0.95,0.10,-0.19
4038493210,-0.95,0.10,-0.19
4038495207,-0.95,0.10,-0.19
4038497210,-0.95,0.10,-0.19
4038499209,-0.95,0.10,-0.19
4038501216,-0.95,0.07,-0.19
4038503238,-0.95,0.07,-0.19
4038505308,-0.95,0.07,-0.19
4038507216,-0.95,0.07,-0.19
4038509210,-0.95,0.07,-0.19
4038511213,-0.95,0.04,-0.18
4038513209,-0.95,0.04,-0.18
4038515207,-0.95,0.04,-0.18
4038517209,-0.95,0.04,-0.18
4038519209,-0.95,0.04,-0.18
4038521207,-0.99,0.05,-0.17
4038523207,-0.99,0.05,-0.17
4038525221,-0.99,0.05,-0.17
4038527212,-0.99,0.05,-0.17
4038529216,-0.99,0.05,-0.17
4038531291,-0.99,0.05,-0.17
4038533213,-0.99,0.05,-0.17
4038535215,-0.99,0.05,-0.17
4038537213,-0.99,0.05,-0.17
4038539207,-0.99,0.05,-0.17
4038541215,-0.98,0.04,-0.18
4038543218,-0.98,0.04,-0.18
4038545214,-0.98,0.04,-0.18
4038547215,-0.98,0.04,-0.18
4038549208,-0.98,0.04,-0.18
4038551209,-0.97,0.05,-0.19
4038553209,-0.97,0.05,-0.19
4038555296,-0.97,0.05,-0.19
4038557216,-0.97,0.05,-0.19
4038559210,-0.97,0.05,-0.19
4038561214,-0.95,0.05,-0.21
4038563214,-0.95,0.05,-0.21
4038565206,-0.95,0.05,-0.21
4038567210,-0.95,0.05,-0.21
4038569214,-0.95,0.05,-0.21
4038571267,-0.95,0.05,-0.21
4038573224,-0.95,0.03,-0.20
4038575220,-0.95,0.03,-0.20
4038577213,-0.95,0.03,-0.20
4038579209,-0.95,0.03,-0.20
4038581305,-0.95,0.03,-0.20
4038583209,-0.95,0.03,-0.20
4038585208,-0.95,0.03,-0.20
4038587208,-0.95,0.03,-0.20
4038589208,-0.95,0.03,-0.20
4038591223,-0.95,0.03,-0.20
4038593214,-0.98,0.06,-0.18
4038595208,-0.98,0.06,-0.18
4038597208,-0.98,0.06,-0.18
4038599206,-0.98,0.06,-0.18
4038601212,-0.98,0.06,-0.18
4038603232,-1.00,0.12,-0.17
4038605305,-1.00,0.12,-0.17
4038607220,-1.00,0.12,-0.17
4038609211,-1.00,0.12,-0.17
4038611207,-1.00,0.12,-0.17
4038613210,-1.01,0.18,-0.15
4038615206,-1.01,0.18,-0.15
4038617211,-1.01,0.18,-0.15
4038619207,-1.01,0.18,-0.15
4038621208,-1.01,0.18,-0.15
4038623215,-1.01,0.21,-0.13
4038625209,-1.01,0.21,-0.13
4038627209,-1.01,0.21,-0.13
4038629292,-1.01,0.21,-0.13
4038631296,-1.01,0.21,-0.13
4038633214,-1.00,0.19,-0.13
4038635210,-1.00,0.19,-0.13
4038637207,-1.00,0.19,-0.13
4038639213,-1.00,0.19,-0.13
4038641210,-1.00,0.19,-0.13
4038643208,-0.99,0.16,-0.12
4038645214,-0.99,0.16,-0.12
4038647206,-0.99,0.16,-0.12
4038649214,-0.99,0.16,-0.12
4038651213,-0.99,0.16,-0.12
4038653209,-0.99,0.16,-0.12
4038655294,-0.99,0.14,-0.12
4038657219,-0.99,0.14,-0.12
4038659208,-0.99,0.14,-0.12
4038661211,-0.99,0.14,-0.12
4038663207,-0.99,0.14,-0.12
4038665210,-0.99,0.14,-0.13
4038667209,-0.99,0.14,-0.13
4038669206,-0.99,0.14,-0.13
4038671214,-0.99,0.14,-0.13
4038673241,-0.99,0.14,-0.13
4038675250,-1.00,0.14,-0.12
4038677207,-1.00,0.14,-0.12
4038679206,-1.00,0.14,-0.12
4038681311,-1.00,0.14,-0.12
4038683213,-1.00,0.14,-0.12
