time,ax,ay,az,a_total
-0.199932000000004,-1.64,0.27,-0.25,1.680773631397161
-0.1979690000000005,-1.64,0.27,-0.25,1.680773631397161
-0.1959799999999916,-1.64,0.27,-0.25,1.680773631397161
-0.1939789999999988,-1.8,0.4,-0.29,1.8665744024817228
-0.1919589999999971,-1.8,0.4,-0.29,1.8665744024817228
-0.18997000000000241,-1.8,0.4,-0.29,1.8665744024817228
-0.1879780000000011,-1.8,0.4,-0.29,1.8665744024817228
-0.18597900000000323,-1.8,0.4,-0.29,1.8665744024817228
-0.18398100000000284,-1.77,0.35,-0.33,1.8342028241173332
-0.18197499999999422,-1.77,0.35,-0.33,1.8342028241173332
-0.1799779999999913,-1.77,0.35,-0.33,1.8342028241173332
-0.17797600000000102,-1.77,0.35,-0.33,1.8342028241173332
-0.17597999999999558,-1.77,0.35,-0.33,1.8342028241173332
-0.17398000000000025,-1.77,0.35,-0.33,1.8342028241173332
-0.17197899999999322,-1.54,0.32,-0.38,1.6181470884935027
-0.16997700000000293,-1.54,0.32,-0.38,1.6181470884935027
-0.1679809999999975,-1.54,0.32,-0.38,1.6181470884935027
-0.16597299999999393,-1.54,0.32,-0.38,1.6181470884935027
-0.1639820000000043,-1.54,0.32,-0.38,1.6181470884935027
-0.1619799999999998,-1.38,0.2,-0.43,1.459212116177768
-0.15997699999999782,-1.38,0.2,-0.43,1.459212116177768
-0.15797799999999995,-1.38,0.2,-0.43,1.459212116177768
-0.15597699999999293,-1.38,0.2,-0.43,1.459212116177768
-0.15398000000000422,-1.38,0.2,-0.43,1.459212116177768
-0.15195400000000348,-1.2,0.02,-0.41,1.2682665335015348
-0.14997599999999522,-1.2,0.02,-0.41,1.2682665335015348
-0.14798199999999895,-1.2,0.02,-0.41,1.2682665335015348
-0.14597700000000202,-1.2,0.02,-0.41,1.2682665335015348
-0.1439799999999991,-1.2,0.02,-0.41,1.2682665335015348
-0.1419479999999993,-0.97,-0.22,-0.43,1.0836050941187014
-0.13997600000000432,-0.97,-0.22,-0.43,1.0836050941187014
-0.13797699999999224,-0.97,-0.22,-0.43,1.0836050941187014
-0.13597899999999186,-0.97,-0.22,-0.43,1.0836050941187014
