time,ax,ay,az,a_total
-0.20000500000000443,-2.33,0.02,-0.34,2.3547611343828487
-0.1980040000000045,-2.33,0.02,-0.34,2.3547611343828487
-0.19600499999999954,-2.33,0.02,-0.34,2.3547611343828487
-0.19400399999999962,-2.58,0.68,-0.58,2.7304212129266796
-0.1919990000000027,-2.58,0.68,-0.58,2.7304212129266796
-0.18995900000000177,-2.58,0.68,-0.58,2.7304212129266796
-0.1879470000000012,-2.58,0.68,-0.58,2.7304212129266796
-0.18593900000000474,-2.58,0.68,-0.58,2.7304212129266796
-0.18396200000000107,-2.59,1.31,-0.83,3.018791148787872
-0.18196100000000115,-2.59,1.31,-0.83,3.018791148787872
-0.17995900000000375,-2.59,1.31,-0.83,3.018791148787872
-0.1779460000000057,-2.59,1.31,-0.83,3.018791148787872
-0.17599900000000446,-2.59,1.31,-0.83,3.018791148787872
-0.17400600000000566,-2.58,1.7,-0.94,3.2295510523910287
-0.17200000000000415,-2.58,1.7,-0.94,3.2295510523910287
-0.16999700000000217,-2.58,1.7,-0.94,3.2295510523910287
-0.16792200000000435,-2.58,1.7,-0.94,3.2295510523910287
-0.16596700000000197,-2.58,1.7,-0.94,3.2295510523910287
-0.16400900000000007,-2.48,1.36,-0.97,2.9901337762715565
-0.16200500000000062,-2.48,1.36,-0.97,2.9901337762715565
-0.1599740000000054,-2.48,1.36,-0.97,2.9901337762715565
-0.15800100000000583,-2.48,1.36,-0.97,2.9901337762715565
-0.1560050000000004,-2.48,1.36,-0.97,2.9901337762715565
-0.154003000000003,-2.56,0.77,-1.08,2.8832100166307693
-0.1520050000000026,-2.56,0.77,-1.08,2.8832100166307693
-0.14996200000000215,-2.56,0.77,-1.08,2.8832100166307693
-0.14796300000000429,-2.56,0.77,-1.08,2.8832100166307693
-0.1459650000000039,-2.56,0.77,-1.08,2.8832100166307693
-0.14396200000000192,-2.76,0.5,-1.16,3.0353253532364532
-0.14196199999999948,-2.76,0.5,-1.16,3.0353253532364532
-0.13995700000000255,-2.76,0.5,-1.16,3.0353253532364532
-0.13798500000000047,-2.76,0.5,-1.16,3.0353253532364532
-0.1359860000000026,-2.76,0.5,-1.16,3.0353253532364532
-0.13399400000000128,-2.76,0.5,-1.16,3.0353253532364532
-0.13200499999999948,-2.52,0.28,-1.36,2.877220881336711
-0.13000500000000415,-2.52,0.28,-1.36,2.877220881336711
-0.12800400000000423,-2.52,0.28,-1.36,2.877220881336711
-0.12600500000000636,-2.52,0.28,-1.36,2.877220881336711
-0.12400600000000139,-2.52,0.28,-1.36,2.877220881336711
-0.12199999999999989,-1.79,0.03,-2.08,2.7443396291275612
-0.12000400000000155,-1.79,0.03,-2.08,2.7443396291275612
-0.11800500000000369,-1.79,0.03,-2.08,2.7443396291275612
-0.11592600000000175,-1.79,0.03,-2.08,2.7443396291275612
-0.11395800000000378,-1.79,0.03,-2.08,2.7443396291275612
-0.11199600000000487,-0.86,-0.06,-3.04,3.159873415186121
-0.10991900000000498,-0.86,-0.06,-3.04,3.159873415186121
-0.10796100000000308,-0.86,-0.06,-3.04,3.159873415186121
-0.1059630000000027,-0.86,-0.06,-3.04,3.159873415186121
-0.10396200000000277,-0.86,-0.06,-3.04,3.159873415186121
-0.10196200000000033,-0.22,0.17,-3.48,3.4910886554196816
-0.09996300000000247,-0.22,0.17,-3.48,3.4910886554196816
-0.09799100000000038,-0.22,0.17,-3.48,3.4910886554196816
-0.09600500000000523,-0.22,0.17,-3.48,3.4910886554196816
-0.0940000000000012,-0.22,0.17,-3.48,3.4910886554196816
-0.09200300000000539,-0.04,0.6,-3.1,3.1577840331472955
-0.09000300000000294,-0.04,0.6,-3.1,3.1577840331472955
-0.08796700000000612,-0.04,0.6,-3.1,3.1577840331472955
-0.08597200000000527,-0.04,0.6,-3.1,3.1577840331472955
-0.08400400000000019,-0.04,0.6,-3.1,3.1577840331472955
-0.08200400000000485,-0.18,0.73,-2.48,2.5914667661384354
-0.08000200000000035,-0.18,0.73,-2.48,2.5914667661384354
-0.07800399999999996,-0.18,0.73,-2.48,2.5914667661384354
-0.07593300000000625,-0.18,0.73,-2.48,2.5914667661384354
-0.07399099999999947,-0.18,0.73,-2.48,2.5914667661384354
-0.07199800000000067,-0.2,0.71,-2.02,2.150465065979915
-0.06995900000000432,-0.2,0.71,-2.02,2.150465065979915
-0.06796200000000141,-0.2,0.71,-2.02,2.150465065979915
-0.06596300000000355,-0.2,0.71,-2.02,2.150465065979915
-0.06394700000000597,-0.2,0.71,-2.02,2.150465065979915
-0.06184600000000273,-0.06,0.64,-1.06,1.2396773773849388
-0.05991700000000577,-0.06,0.64,-1.06,1.2396773773849388
-0.057961000000005924,-0.06,0.64,-1.06,1.2396773773849388
-0.055962000000000955,-0.06,0.64,-1.06,1.2396773773849388
-0.05400300000000158,-0.06,0.64,-1.06,1.2396773773849388
-0.05200300000000624,0.15,0.7,-0.86,1.1189727431890377
-0.050006000000003326,0.15,0.7,-0.86,1.1189727431890377
-0.04800000000000182,0.15,0.7,-0.86,1.1189727431890377
-0.04600400000000349,0.15,0.7,-0.86,1.1189727431890377
-0.04400500000000562,0.15,0.7,-0.86,1.1189727431890377
-0.041999000000004116,0.1,0.63,-1.26,1.412267680009707
-0.040003000000005784,0.1,0.63,-1.26,1.412267680009707
-0.03800600000000287,0.1,0.63,-1.26,1.412267680009707
-0.03598500000000371,0.1,0.63,-1.26,1.412267680009707
-0.03399200000000491,0.1,0.63,-1.26,1.412267680009707
-0.031999000000006106,-0.2,0.6,-1.68,1.79510445378535
-0.029962000000004707,-0.2,0.6,-1.68,1.79510445378535
-0.027962000000002263,-0.2,0.6,-1.68,1.79510445378535
-0.02596199999999982,-0.2,0.6,-1.68,1.79510445378535
-0.023963000000001955,-0.2,0.6,-1.68,1.79510445378535
-0.02196100000000456,-0.2,0.6,-1.68,1.79510445378535
-0.019965000000006228,-1.02,1.63,-0.57,2.0055423206703966
-0.018004000000004794,-1.02,1.63,-0.57,2.0055423206703966
-0.01600400000000235,-1.02,1.63,-0.57,2.0055423206703966
-0.01400300000000243,-1.02,1.63,-0.57,2.0055423206703966
-0.011984000000005324,-1.02,1.63,-0.57,2.0055423206703966
-0.00989799999999974,-5.19,2.16,-1.16,5.7399738675363325
-0.007958999999999605,-5.19,2.16,-1.16,5.7399738675363325
-0.006001000000004808,-5.19,2.16,-1.16,5.7399738675363325
-0.004005000000006476,-5.19,2.16,-1.16,5.7399738675363325
-0.0020009999999999195,-5.19,2.16,-1.16,5.7399738675363325
0.0,-14.5,-3.76,0.48,14.9872612574813
0.0019949999999937518,-14.5,-3.76,0.48,14.9872612574813
0.004000999999995258,-14.5,-3.76,0.48,14.9872612574813
0.00599499999999864,-14.5,-3.76,0.48,14.9872612574813
0.007999999999995566,-14.5,-3.76,0.48,14.9872612574813
0.010042999999996027,-11.36,-15.3,-1.66,19.12838728173392
0.012058999999993603,-11.36,-15.3,-1.66,19.12838728173392
0.014059999999993522,-11.36,-15.3,-1.66,19.12838728173392
0.016037999999994668,-11.36,-15.3,-1.66,19.12838728173392
0.01803499999999758,-11.36,-15.3,-1.66,19.12838728173392
0.020035000000000025,-1.52,2.96,-1.28,3.5651647928251506
0.022040999999994426,-1.52,2.96,-1.28,3.5651647928251506
0.02399899999999633,-1.52,2.96,-1.28,3.5651647928251506
0.02601699999999596,-1.52,2.96,-1.28,3.5651647928251506
0.028050999999997828,-1.52,2.96,-1.28,3.5651647928251506
0.030001999999996087,-7.0,15.47,0.71,16.99485216175769
0.03200299999999601,-7.0,15.47,0.71,16.99485216175769
0.0339919999999978,-7.0,15.47,0.71,16.99485216175769
0.035993999999995197,-7.0,15.47,0.71,16.99485216175769
0.0379999999999967,-7.0,15.47,0.71,16.99485216175769
0.04003799999999558,-5.83,10.62,-2.27,12.325834657336596
0.042074999999996976,-5.83,10.62,-2.27,12.325834657336596
0.0440319999999943,-5.83,10.62,-2.27,12.325834657336596
0.046001999999994325,-5.83,10.62,-2.27,12.325834657336596
0.04799899999999724,-5.83,10.62,-2.27,12.325834657336596
0.05003899999999817,-4.94,0.18,-8.82,10.110806100405645
0.05203699999999856,-4.94,0.18,-8.82,10.110806100405645
0.05403299999999689,-4.94,0.18,-8.82,10.110806100405645
0.05603699999999634,-4.94,0.18,-8.82,10.110806100405645
0.058036999999998784,-4.94,0.18,-8.82,10.110806100405645
0.06003399999999459,-7.41,-14.1,0.89,15.953375818302533
0.06201300000000032,-7.41,-14.1,0.89,15.953375818302533
0.06402199999999425,-7.41,-14.1,0.89,15.953375818302533
0.06600699999999904,-7.41,-14.1,0.89,15.953375818302533
0.06799399999999878,-7.41,-14.1,0.89,15.953375818302533
0.0699989999999957,1.64,-7.76,-0.27,7.936000252016124
0.07199399999999656,1.64,-7.76,-0.27,7.936000252016124
0.07400200000000012,1.64,-7.76,-0.27,7.936000252016124
0.07599499999999892,1.64,-7.76,-0.27,7.936000252016124
0.07799499999999426,1.64,-7.76,-0.27,7.936000252016124
0.08000200000000035,1.64,-7.76,-0.27,7.936000252016124
0.08199899999999616,-0.66,2.18,-0.88,2.4418026128252057
0.08399599999999907,-0.66,2.18,-0.88,2.4418026128252057
