timestamp,accX,accY,accZ
610394277,-0.94,0.12,-0.16
610396210,-1.00,0.16,-0.14
610398214,-1.00,0.16,-0.14
610400215,-1.00,0.16,-0.14
610402214,-1.00,0.16,-0.14
610404209,-1.00,0.16,-0.14
610406317,-0.99,0.15,-0.11
610408207,-0.99,0.15,-0.11
610410210,-0.99,0.15,-0.11
610412211,-0.99,0.15,-0.11
610414208,-0.99,0.15,-0.11
610416214,-0.99,0.15,-0.07
610418207,-0.99,0.15,-0.07
610420213,-0.99,0.15,-0.07
610422214,-0.99,0.15,-0.07
610424206,-0.99,0.15,-0.07
610426214,-0.99,0.15,-0.07
610428209,-0.99,0.15,-0.07
610430299,-0.99,0.15,-0.07
610432215,-0.99,0.15,-0.07
610434211,-0.99,0.15,-0.07
610436219,-0.98,0.10,-0.08
610438209,-0.98,0.10,-0.08
610440211,-0.98,0.10,-0.08
610442207,-0.98,0.10,-0.08
610444211,-0.98,0.10,-0.08
610446207,-0.99,0.06,-0.08
610448209,-0.99,0.06,-0.08
610450214,-0.99,0.06,-0.08
610452207,-0.99,0.06,-0.08
610454208,-0.99,0.06,-0.08
610456292,-0.99,0.08,-0.10
610458214,-0.99,0.08,-0.10
610460212,-0.99,0.08,-0.10
610462221,-0.99,0.08,-0.10
610464210,-0.99,0.08,-0.10
610466211,-0.99,0.09,-0.12
610468215,-0.99,0.09,-0.12
610470209,-0.99,0.09,-0.12
610472212,-0.99,0.09,-0.12
610474220,-0.99,0.09,-0.12
610476232,-0.98,0.09,-0.13
610478211,-0.98,0.09,-0.13
610480339,-0.98,0.09,-0.13
610482236,-0.98,0.09,-0.13
610484222,-0.98,0.09,-0.13
610486213,-0.98,0.09,-0.13
610488216,-0.97,0.08,-0.16
610490208,-0.97,0.08,-0.16
610492209,-0.97,0.08,-0.16
610494214,-0.97,0.08,-0.16
610496209,-0.97,0.08,-0.16
610498208,-0.97,0.05,-0.18
610500213,-0.97,0.05,-0.18
610502216,-0.97,0.05,-0.18
610504209,-0.97,0.05,-0.18
610506297,-0.97,0.05,-0.18
610508213,-0.97,0.05,-0.18
610510210,-0.97,0.05,-0.18
610512208,-0.97,0.05,-0.18
610514216,-0.97,0.05,-0.18
610516210,-0.97,0.05,-0.18
610518216,-0.98,0.09,-0.15
610520214,-0.98,0.09,-0.15
610522210,-0.98,0.09,-0.15
610524215,-0.98,0.09,-0.15
610526210,-0.98,0.09,-0.15
610528216,-1.00,0.16,-0.16
610530291,-1.00,0.16,-0.16
610532214,-1.00,0.16,-0.16
610534209,-1.00,0.16,-0.16
610536214,-1.00,0.16,-0.16
610538209,-1.00,0.11,-0.15
610540208,-1.00,0.11,-0.15
610542207,-1.00,0.11,-0.15
610544206,-1.00,0.11,-0.15
610546214,-1.00,0.11,-0.15
610548208,-1.00,0.02,-0.13
610550210,-1.00,0.02,-0.13
610552215,-1.00,0.02,-0.13
610554209,-1.00,0.02,-0.13
610556287,-1.00,0.02,-0.13
610558215,-0.99,0.00,-0.12
610560216,-0.99,0.00,-0.12
610562215,-0.99,0.00,-0.12
610564209,-0.99,0.00,-0.12
610566209,-0.99,0.00,-0.12
610568215,-0.98,0.01,-0.12
610570207,-0.98,0.01,-0.12
610572217,-0.98,0.01,-0.12
610574223,-0.98,0.01,-0.12
610576234,-0.98,0.01,-0.12
610578206,-0.99,0.02,-0.12
610580312,-0.99,0.02,-0.12
610582230,-0.99,0.02,-0.12
610584239,-0.99,0.02,-0.12
610586216,-0.99,0.02,-0.12
610588210,-0.99,0.02,-0.12
610590215,-1.00,0.03,-0.11
610592212,-1.00,0.03,-0.11
610594211,-1.00,0.03,-0.11
610596210,-1.00,0.03,-0.11
610598210,-1.00,0.03,-0.11
610600214,-1.00,0.06,-0.11
610602209,-1.00,0.06,-0.11
610604215,-1.00,0.06,-0.11
610606308,-1.00,0.06,-0.11
610608213,-1.00,0.06,-0.11
610610214,-0.99,0.09,-0.14
610612207,-0.99,0.09,-0.14
610614209,-0.99,0.09,-0.14
610616207,-0.99,0.09,-0.14
610618210,-0.99,0.09,-0.14
610620209,-0.99,0.09,-0.13
610622214,-0.99,0.09,-0.13
610624209,-0.99,0.09,-0.13
610626208,-0.99,0.09,-0.13
610628214,-0.99,0.09,-0.13
610630302,-1.00,0.10,-0.13
610632214,-1.00,0.10,-0.13
610634214,-1.00,0.10,-0.13
610636214,-1.00,0.10,-0.13
610638209,-1.00,0.10,-0.13
610640215,-1.00,0.10,-0.13
610642210,-1.00,0.10,-0.13
610644216,-1.00,0.10,-0.13
610646210,-1.00,0.10,-0.13
610648215,-1.00,0.10,-0.13
610650213,-0.99,0.10,-0.12
610652206,-0.99,0.10,-0.12
610654214,-0.99,0.10,-0.12
610656286,-0.99,0.10,-0.12
610658216,-0.99,0.10,-0.12
610660212,-0.98,0.10,-0.12
610662219,-0.98,0.10,-0.12
610664216,-0.98,0.10,-0.12
610666212,-0.98,0.10,-0.12
610668214,-0.98,0.10,-0.12
610670210,-0.98,0.08,-0.12
610672216,-0.98,0.08,-0.12
610674220,-0.98,0.08,-0.12
610676234,-0.98,0.08,-0.12
610678216,-0.98,0.08,-0.12
610680319,-0.98,0.08,-0.12
610682217,-0.97,0.05,-0.13
610684218,-0.97,0.05,-0.13
610686261,-0.97,0.05,-0.13
610688215,-0.97,0.05,-0.13
610690215,-0.97,0.05,-0.13
610692206,-0.96,0.04,-0.14
610694216,-0.96,0.04,-0.14
610696208,-0.96,0.04,-0.14
610698208,-0.96,0.04,-0.14
610700208,-0.96,0.04,-0.14
610702215,-0.97,0.04,-0.14
610704214,-0.97,0.04,-0.14
610706306,-0.97,0.04,-0.14
610708215,-0.97,0.04,-0.14
610710214,-0.97,0.04,-0.14
610712208,-0.97,0.02,-0.15
610714207,-0.97,0.02,-0.15
610716209,-0.97,0.02,-0.15
610718213,-0.97,0.02,-0.15
610720210,-0.97,0.02,-0.15
610722213,-0.98,0.01,-0.15
610724214,-0.98,0.01,-0.15
610726207,-0.98,0.01,-0.15
610728211,-0.98,0.01,-0.15
610730299,-0.98,0.01,-0.15
610732221,-0.98,0.01,-0.16
610734214,-0.98,0.01,-0.16
610736206,-0.98,0.01,-0.16
610738207,-0.98,0.01,-0.16
610740206,-0.98,0.01,-0.16
610742210,-0.98,0.02,-0.16
610744207,-0.98,0.02,-0.16
610746215,-0.98,0.02,-0.16
610748208,-0.98,0.02,-0.16
610750213,-0.98,0.02,-0.16
610752208,-0.98,0.04,-0.17
610754207,-0.98,0.04,-0.17
610756288,-0.98,0.04,-0.17
610758214,-0.98,0.04,-0.17
610760209,-0.98,0.04,-0.17
610762215,-0.97,0.04,-0.16
610764214,-0.97,0.04,-0.16
610766208,-0.97,0.04,-0.16
610768214,-0.97,0.04,-0.16
610770208,-0.97,0.04,-0.16
610772213,-0.96,0.05,-0.17
610774218,-0.96,0.05,-0.17
610776230,-0.96,0.05,-0.17
610778207,-0.96,0.05,-0.17
610780309,-0.96,0.05,-0.17
610782219,-0.96,0.05,-0.17
610784214,-0.96,0.04,-0.15
610786226,-0.96,0.04,-0.15
610788260,-0.96,0.04,-0.15
610790213,-0.96,0.04,-0.15
610792208,-0.96,0.04,-0.15
610794214,-0.97,0.03,-0.14
610796213,-0.97,0.03,-0.14
610798211,-0.97,0.03,-0.14
610800208,-0.97,0.03,-0.14
610802215,-0.97,0.03,-0.14
610804209,-0.98,0.04,-0.14
610806303,-0.98,0.04,-0.14
610808210,-0.98,0.04,-0.14
610810211,-0.98,0.04,-0.14
610812209,-0.98,0.04,-0.14
610814215,-0.95,0.05,-0.13
610816215,-0.95,0.05,-0.13
610818209,-0.95,0.05,-0.13
610820210,-0.95,0.05,-0.13
610822207,-0.95,0.05,-0.13
610824208,-0.93,0.04,-0.13
610826210,-0.93,0.04,-0.13
610828208,-0.93,0.04,-0.13
610830292,-0.93,0.04,-0.13
610832216,-0.93,0.04,-0.13
610834208,-0.93,0.02,-0.15
610836207,-0.93,0.02,-0.15
610838208,-0.93,0.02,-0.15
610840209,-0.93,0.02,-0.15
610842208,-0.93,0.02,-0.15
610844206,-0.96,-0.01,-0.16
610846215,-0.96,-0.01,-0.16
610848208,-0.96,-0.01,-0.16
610850213,-0.96,-0.01,-0.16
610852214,-0.96,-0.01,-0.16
610854207,-0.95,-0.04,-0.18
610856287,-0.95,-0.04,-0.18
610858210,-0.95,-0.04,-0.18
610860210,-0.95,-0.04,-0.18
610862219,-0.95,-0.04,-0.18
610864214,-0.93,-0.06,-0.15
610866209,-0.93,-0.06,-0.15
610868210,-0.93,-0.06,-0.15
610870210,-0.93,-0.06,-0.15
610872210,-0.93,-0.06,-0.15
610874217,-0.93,-0.06,-0.15
610876224,-0.93,-0.06,-0.14
610878210,-0.93,-0.06,-0.14
610880314,-0.93,-0.06,-0.14
610882215,-0.93,-0.06,-0.14
610884206,-0.93,-0.06,-0.14
610886218,-0.94,-0.06,-0.19
610888239,-0.94,-0.06,-0.19
610890252,-0.94,-0.06,-0.19
610892215,-0.94,-0.06,-0.19
610894214,-0.94,-0.06,-0.19
610896214,-0.94,-0.02,-0.20
610898208,-0.94,-0.02,-0.20
610900211,-0.94,-0.02,-0.20
610902213,-0.94,-0.02,-0.20
610904214,-0.94,-0.02,-0.20
610906303,-0.93,0.00,-0.22
610908215,-0.93,0.00,-0.22
610910215,-0.93,0.00,-0.22
610912215,-0.93,0.00,-0.22
610914214,-0.93,0.00,-0.22
610916213,-0.90,-0.02,-0.23
610918210,-0.90,-0.02,-0.23
610920214,-0.90,-0.02,-0.23
610922214,-0.90,-0.02,-0.23
610924213,-0.90,-0.02,-0.23
610926214,-0.88,-0.11,-0.24
610928214,-0.88,-0.11,-0.24
610930288,-0.88,-0.11,-0.24
610932218,-0.88,-0.11,-0.24
610934218,-0.88,-0.11,-0.24
610936218,-0.88,-0.19,-0.25
610938208,-0.88,-0.19,-0.25
610940214,-0.88,-0.19,-0.25
610942214,-0.88,-0.19,-0.25
610944211,-0.88,-0.19,-0.25
610946211,-0.89,-0.23,-0.26
610948213,-0.89,-0.23,-0.26
610950207,-0.89,-0.23,-0.26
610952213,-0.89,-0.23,-0.26
610954214,-0.89,-0.23,-0.26
610956300,-0.94,-0.23,-0.22
610958207,-0.94,-0.23,-0.22
610960215,-0.94,-0.23,-0.22
610962213,-0.94,-0.23,-0.22
610964213,-0.94,-0.23,-0.22
610966211,-1.03,-0.20,-0.20
610968208,-1.03,-0.20,-0.20
610970216,-1.03,-0.20,-0.20
610972212,-1.03,-0.20,-0.20
610974222,-1.03,-0.20,-0.20
610976237,-1.03,-0.20,-0.20
610978211,-1.09,-0.26,-0.23
610980313,-1.09,-0.26,-0.23
610982217,-1.09,-0.26,-0.23
610984208,-1.09,-0.26,-0.23
610986207,-1.09,-0.26,-0.23
610988207,-1.03,-0.35,-0.27
610990215,-1.03,-0.35,-0.27
610992259,-1.03,-0.35,-0.27
610994210,-1.03,-0.35,-0.27
610996209,-1.03,-0.35,-0.27
610998206,-0.98,-0.43,-0.30
611000216,-0.98,-0.43,-0.30
611002207,-0.98,-0.43,-0.30
611004216,-0.98,-0.43,-0.30
611006306,-0.98,-0.43,-0.30
611008215,-0.99,-0.47,-0.37
611010209,-0.99,-0.47,-0.37
611012210,-0.99,-0.47,-0.37
611014215,-0.99,-0.47,-0.37
611016215,-0.99,-0.47,-0.37
611018210,-0.99,-0.49,-0.40
611020213,-0.99,-0.49,-0.40
611022209,-0.99,-0.49,-0.40
611024216,-0.99,-0.49,-0.40
611026206,-0.99,-0.49,-0.40
611028216,-0.89,-0.38,-0.40
611030291,-0.89,-0.38,-0.40
611032216,-0.89,-0.38,-0.40
611034208,-0.89,-0.38,-0.40
611036215,-0.89,-0.38,-0.40
611038209,-0.72,-0.35,-0.50
611040209,-0.72,-0.35,-0.50
611042207,-0.72,-0.35,-0.50
611044214,-0.72,-0.35,-0.50
611046215,-0.72,-0.35,-0.50
611048213,-0.63,-0.42,-0.50
611050214,-0.63,-0.42,-0.50
611052211,-0.63,-0.42,-0.50
611054214,-0.63,-0.42,-0.50
611056288,-0.63,-0.42,-0.50
611058221,-0.61,-0.45,-0.45
611060215,-0.61,-0.45,-0.45
611062219,-0.61,-0.45,-0.45
611064216,-0.61,-0.45,-0.45
611066211,-0.61,-0.45,-0.45
611068207,-0.61,-0.45,-0.45
611070209,-0.54,-0.42,-0.40
611072211,-0.54,-0.42,-0.40
611074220,-0.54,-0.42,-0.40
611076226,-0.54,-0.42,-0.40
611078211,-0.54,-0.42,-0.40
611080312,-0.57,-0.43,-0.38
611082215,-0.57,-0.43,-0.38
611084215,-0.57,-0.43,-0.38
611086213,-0.57,-0.43,-0.38
611088207,-0.57,-0.43,-0.38
611090216,-0.66,-0.45,-0.38
611092208,-0.66,-0.45,-0.38
611094232,-0.66,-0.45,-0.38
611096235,-0.66,-0.45,-0.38
611098214,-0.66,-0.45,-0.38
611100216,-0.69,-0.46,-0.38
611102210,-0.69,-0.46,-0.38
611104212,-0.69,-0.46,-0.38
611106307,-0.69,-0.46,-0.38
611108212,-0.69,-0.46,-0.38
611110208,-0.71,-0.50,-0.41
611112216,-0.71,-0.50,-0.41
611114208,-0.71,-0.50,-0.41
611116214,-0.71,-0.50,-0.41
611118209,-0.71,-0.50,-0.41
611120208,-0.74,-0.58,-0.47
611122209,-0.74,-0.58,-0.47
611124218,-0.74,-0.58,-0.47
611126216,-0.74,-0.58,-0.47
611128214,-0.74,-0.58,-0.47
611130289,-0.74,-0.64,-0.47
611132213,-0.74,-0.64,-0.47
611134215,-0.74,-0.64,-0.47
611136214,-0.74,-0.64,-0.47
611138214,-0.74,-0.64,-0.47
611140213,-0.66,-0.55,-0.49
611142215,-0.66,-0.55,-0.49
611144208,-0.66,-0.55,-0.49
611146214,-0.66,-0.55,-0.49
611148208,-0.66,-0.55,-0.49
611150211,-0.51,-0.59,-0.57
611152208,-0.51,-0.59,-0.57
611154215,-0.51,-0.59,-0.57
611156287,-0.51,-0.59,-0.57
611158214,-0.51,-0.59,-0.57
611160209,-0.33,-0.73,-0.59
611162214,-0.33,-0.73,-0.59
611164215,-0.33,-0.73,-0.59
611166209,-0.33,-0.73,-0.59
611168214,-0.33,-0.73,-0.59
611170208,-0.33,-0.73,-0.59
611172211,-0.24,-0.82,-0.59
611174218,-0.24,-0.82,-0.59
