timestamp,accX,accY,accZ
100917331,-1.00,0.18,-0.07
100919278,-1.00,0.18,-0.07
100921275,-1.00,0.18,-0.07
100923278,-1.00,0.18,-0.08
100925359,-1.00,0.18,-0.08
100927284,-1.00,0.18,-0.08
100929277,-1.00,0.18,-0.08
100931278,-1.00,0.18,-0.08
100933278,-1.01,0.17,-0.07
100935278,-1.01,0.17,-0.07
100937284,-1.01,0.17,-0.07
100939284,-1.01,0.17,-0.07
100941276,-1.01,0.17,-0.07
100943276,-1.00,0.16,-0.07
100945280,-1.00,0.16,-0.07
100947276,-1.00,0.16,-0.07
100949283,-1.00,0.16,-0.07
100951343,-1.00,0.16,-0.07
100953278,-1.00,0.16,-0.06
100955277,-1.00,0.16,-0.06
100957282,-1.00,0.16,-0.06
100959277,-1.00,0.16,-0.06
100961281,-1.00,0.16,-0.06
100963277,-0.98,0.17,-0.06
100965277,-0.98,0.17,-0.06
101023375,-1.01,0.21,-0.07
101025409,-1.00,0.21,-0.07
101027314,-1.00,0.21,-0.07
101029312,-1.00,0.21,-0.07
101031309,-1.00,0.21,-0.07
101033310,-1.00,0.21,-0.07
101035308,-1.00,0.22,-0.08
101037312,-1.00,0.22,-0.08
101039310,-1.00,0.22,-0.08
101041274,-1.00,0.22,-0.08
101043274,-1.00,0.22,-0.08
101045275,-1.00,0.21,-0.07
101047272,-1.00,0.21,-0.07
101049275,-1.00,0.21,-0.07
101051355,-1.00,0.21,-0.07
101053274,-1.00,0.21,-0.07
101055272,-0.96,0.22,-0.07
101057275,-0.96,0.22,-0.07
101059276,-0.96,0.22,-0.07
101061267,-0.96,0.22,-0.07
101063310,-0.96,0.22,-0.07
101065309,-1.00,0.19,-0.06
101067312,-1.00,0.19,-0.06
101069312,-1.00,0.19,-0.06
101071311,-1.00,0.19,-0.06
101073310,-1.00,0.19,-0.06
101075362,-1.00,0.17,-0.05
101077278,-1.00,0.17,-0.05
101079273,-1.00,0.17,-0.05
101081275,-1.00,0.17,-0.05
101083304,-1.00,0.17,-0.05
101085275,-0.99,0.16,-0.04
101087272,-0.99,0.16,-0.04
101089275,-0.99,0.16,-0.04
101091272,-0.99,0.16,-0.04
101093276,-0.99,0.16,-0.04
101095275,-1.00,0.16,-0.04
101097274,-1.00,0.16,-0.04
101099275,-1.00,0.16,-0.04
101101348,-1.00,0.16,-0.04
101103352,-1.00,0.16,-0.04
101105310,-1.00,0.16,-0.04
101107309,-1.00,0.15,-0.06
101109310,-1.00,0.15,-0.06
101111335,-1.00,0.15,-0.06
101113311,-1.00,0.15,-0.06
101115314,-1.00,0.15,-0.06
101117317,-0.99,0.14,-0.06
101119351,-0.99,0.14,-0.06
101121305,-0.99,0.14,-0.06
101123276,-0.99,0.14,-0.06
101125374,-0.99,0.14,-0.06
101127281,-0.99,0.15,-0.06
101129276,-0.99,0.15,-0.06
101131274,-0.99,0.15,-0.06
101133275,-0.99,0.15,-0.06
101135273,-0.99,0.15,-0.06
101137272,-1.00,0.14,-0.07
101139276,-1.00,0.14,-0.07
101141276,-1.00,0.14,-0.07
101143313,-1.00,0.14,-0.07
101145311,-1.00,0.14,-0.07
101147309,-1.00,0.15,-0.07
101149311,-1.00,0.15,-0.07
101151392,-1.00,0.15,-0.07
101153311,-1.00,0.15,-0.07
101155275,-1.00,0.15,-0.07
101157277,-0.98,0.15,-0.07
101159275,-0.98,0.15,-0.07
101161277,-0.98,0.15,-0.07
101163278,-0.98,0.15,-0.07
101165279,-0.98,0.15,-0.07
101167281,-0.99,0.16,-0.07
101169296,-0.99,0.16,-0.07
101171270,-0.99,0.16,-0.07
101173279,-0.99,0.16,-0.07
101175367,-0.99,0.16,-0.07
101177279,-0.99,0.16,-0.07
101179277,-0.99,0.16,-0.07
101181276,-0.99,0.16,-0.07
101183324,-0.99,0.16,-0.07
101185311,-0.99,0.16,-0.07
101187310,-0.99,0.17,-0.06
