timestamp,accX,accY,accZ
853076271,-0.99,0.18,-0.03
853078214,-0.99,0.18,-0.03
853080320,-0.99,0.18,-0.03
853082221,-0.99,0.18,-0.03
853084209,-0.99,0.18,-0.03
853086207,-1.00,0.16,-0.06
853088214,-1.00,0.16,-0.06
853090208,-1.00,0.16,-0.06
853092215,-1.00,0.16,-0.06
853094208,-1.00,0.16,-0.06
853096214,-0.99,0.12,-0.07
853098215,-0.99,0.12,-0.07
853100208,-0.99,0.12,-0.07
853102216,-0.99,0.12,-0.07
853104208,-0.99,0.12,-0.07
853106285,-0.97,0.09,-0.06
853108216,-0.97,0.09,-0.06
853110210,-0.97,0.09,-0.06
853112210,-0.97,0.09,-0.06
853114214,-0.97,0.09,-0.06
853116208,-0.96,0.10,-0.05
853118215,-0.96,0.10,-0.05
853120214,-0.96,0.10,-0.05
853122209,-0.96,0.10,-0.05
853124214,-0.96,0.10,-0.05
853126209,-0.97,0.11,-0.04
853128214,-0.97,0.11,-0.04
853130290,-0.97,0.11,-0.04
853132219,-0.97,0.11,-0.04
853134211,-0.97,0.11,-0.04
853136208,-0.98,0.10,-0.05
853138208,-0.98,0.10,-0.05
853140209,-0.98,0.10,-0.05
853142214,-0.98,0.10,-0.05
853144208,-0.98,0.10,-0.05
853146211,-0.99,0.09,-0.04
853148211,-0.99,0.09,-0.04
853150215,-0.99,0.09,-0.04
853152208,-0.99,0.09,-0.04
853154214,-0.99,0.09,-0.04
853156286,-1.00,0.12,-0.04
853158210,-1.00,0.12,-0.04
853160206,-1.00,0.12,-0.04
853162217,-1.00,0.12,-0.04
853164217,-1.00,0.12,-0.04
853166226,-0.99,0.13,-0.07
853168210,-0.99,0.13,-0.07
853170212,-0.99,0.13,-0.07
853172258,-0.99,0.13,-0.07
853174217,-0.99,0.13,-0.07
853176214,-0.99,0.13,-0.07
853178207,-0.98,0.13,-0.06
853180314,-0.98,0.13,-0.06
853182218,-0.98,0.13,-0.06
853184209,-0.98,0.13,-0.06
853186208,-0.98,0.13,-0.06
853188206,-0.97,0.14,-0.07
853190217,-0.97,0.14,-0.07
853192217,-0.97,0.14,-0.07
853194207,-0.97,0.14,-0.07
853196214,-0.97,0.14,-0.07
853198208,-0.97,0.12,-0.07
853200208,-0.97,0.12,-0.07
853202207,-0.97,0.12,-0.07
853204208,-0.97,0.12,-0.07
853206292,-0.97,0.12,-0.07
853208209,-0.98,0.10,-0.08
853210206,-0.98,0.10,-0.08
853212215,-0.98,0.10,-0.08
853214220,-0.98,0.10,-0.08
853216211,-0.98,0.10,-0.08
853218212,-0.97,0.07,-0.10
853220207,-0.97,0.07,-0.10
853222214,-0.97,0.07,-0.10
853224207,-0.97,0.07,-0.10
853226208,-0.97,0.07,-0.10
853228207,-0.97,0.05,-0.09
853230289,-0.97,0.05,-0.09
853232218,-0.97,0.05,-0.09
853234208,-0.97,0.05,-0.09
853236208,-0.97,0.05,-0.09
853238215,-0.97,0.06,-0.09
853240208,-0.97,0.06,-0.09
853242208,-0.97,0.06,-0.09
853244209,-0.97,0.06,-0.09
853246214,-0.97,0.06,-0.09
853248214,-0.98,0.05,-0.08
853250209,-0.98,0.05,-0.08
853252215,-0.98,0.05,-0.08
853254209,-0.98,0.05,-0.08
853256288,-0.98,0.05,-0.08
853258209,-0.97,0.03,-0.08
853260208,-0.97,0.03,-0.08
853262210,-0.97,0.03,-0.08
853264218,-0.97,0.03,-0.08
853266224,-0.97,0.03,-0.08
853268210,-0.97,0.03,-0.08
853270213,-0.96,0.02,-0.08
853272240,-0.96,0.02,-0.08
853274256,-0.96,0.02,-0.08
853276210,-0.96,0.02,-0.08
853278208,-0.96,0.02,-0.08
853280323,-0.97,0.03,-0.09
853282214,-0.97,0.03,-0.09
853284206,-0.97,0.03,-0.09
853286208,-0.97,0.03,-0.09
853288209,-0.97,0.03,-0.09
853290206,-0.99,0.05,-0.10
853292209,-0.99,0.05,-0.10
853294206,-0.99,0.05,-0.10
853296213,-0.99,0.05,-0.10
853298209,-0.99,0.05,-0.10
853300215,-0.98,0.04,-0.09
853302208,-0.98,0.04,-0.09
853304213,-0.98,0.04,-0.09
853306289,-0.98,0.04,-0.09
853308216,-0.98,0.04,-0.09
853310206,-0.98,-0.02,-0.09
853312207,-0.98,-0.02,-0.09
853314206,-0.98,-0.02,-0.09
853316207,-0.98,-0.02,-0.09
853318207,-0.98,-0.02,-0.09
853320209,-0.97,-0.03,-0.11
853322207,-0.97,-0.03,-0.11
853324214,-0.97,-0.03,-0.11
853326214,-0.97,-0.03,-0.11
853328212,-0.97,-0.03,-0.11
853330291,-0.96,0.02,-0.12
853332216,-0.96,0.02,-0.12
853334214,-0.96,0.02,-0.12
853336207,-0.96,0.02,-0.12
853338214,-0.96,0.02,-0.12
853340215,-0.97,0.01,-0.14
853342210,-0.97,0.01,-0.14
853344214,-0.97,0.01,-0.14
853346210,-0.97,0.01,-0.14
853348215,-0.97,0.01,-0.14
853350210,-0.98,-0.03,-0.14
853352215,-0.98,-0.03,-0.14
853354215,-0.98,-0.03,-0.14
853356288,-0.98,-0.03,-0.14
853358216,-0.98,-0.03,-0.14
853360209,-0.98,-0.03,-0.14
853362209,-1.00,-0.03,-0.14
853364217,-1.00,-0.03,-0.14
853366227,-1.00,-0.03,-0.14
853368214,-1.00,-0.03,-0.14
853370216,-1.00,-0.03,-0.14
853372215,-1.00,0.00,-0.14
853374216,-1.00,0.00,-0.14
853376260,-1.00,0.00,-0.14
853378213,-1.00,0.00,-0.14
853380314,-1.00,0.00,-0.14
853382218,-1.00,0.04,-0.13
853384210,-1.00,0.04,-0.13
853386208,-1.00,0.04,-0.13
853388209,-1.00,0.04,-0.13
853390214,-1.00,0.04,-0.13
853392208,-0.98,0.04,-0.15
853394214,-0.98,0.04,-0.15
853396209,-0.98,0.04,-0.15
853398215,-0.98,0.04,-0.15
853400216,-0.98,0.04,-0.15
853402207,-0.99,0.05,-0.16
853404210,-0.99,0.05,-0.16
853406287,-0.99,0.05,-0.16
853408215,-0.99,0.05,-0.16
853410214,-0.99,0.05,-0.16
853412212,-0.99,0.09,-0.18
853414207,-0.99,0.09,-0.18
853416215,-0.99,0.09,-0.18
853418208,-0.99,0.09,-0.18
853420206,-0.99,0.09,-0.18
853422209,-0.99,0.12,-0.17
853424206,-0.99,0.12,-0.17
853426209,-0.99,0.12,-0.17
853428212,-0.99,0.12,-0.17
853430295,-0.99,0.12,-0.17
853432215,-0.97,0.09,-0.16
853434213,-0.97,0.09,-0.16
853436213,-0.97,0.09,-0.16
853438208,-0.97,0.09,-0.16
853440217,-0.97,0.09,-0.16
853442218,-0.97,0.05,-0.17
853444216,-0.97,0.05,-0.17
853446215,-0.97,0.05,-0.17
853448208,-0.97,0.05,-0.17
853450215,-0.97,0.05,-0.17
853452209,-0.97,0.05,-0.17
853454210,-0.98,0.06,-0.18
853456296,-0.98,0.06,-0.18
853458210,-0.98,0.06,-0.18
853460208,-0.98,0.06,-0.18
853462215,-0.98,0.06,-0.18
853464217,-0.99,0.07,-0.21
853466228,-0.99,0.07,-0.21
853468216,-0.99,0.07,-0.21
853470208,-0.99,0.07,-0.21
853472210,-0.99,0.07,-0.21
853474219,-1.01,0.07,-0.23
853476216,-1.01,0.07,-0.23
853478235,-1.01,0.07,-0.23
853480337,-1.01,0.07,-0.23
853482219,-1.01,0.07,-0.23
853484214,-1.00,0.02,-0.25
853486216,-1.00,0.02,-0.25
853488208,-1.00,0.02,-0.25
853490209,-1.00,0.02,-0.25
853492208,-1.00,0.02,-0.25
853494209,-1.00,-0.01,-0.25
853496215,-1.00,-0.01,-0.25
853498207,-1.00,-0.01,-0.25
853500215,-1.00,-0.01,-0.25
853502207,-1.00,-0.01,-0.25
853504215,-1.00,0.02,-0.25
853506283,-1.00,0.02,-0.25
853508215,-1.00,0.02,-0.25
853510207,-1.00,0.02,-0.25
853512214,-1.00,0.02,-0.25
853514214,-0.99,0.07,-0.28
853516212,-0.99,0.07,-0.28
853518208,-0.99,0.07,-0.28
853520206,-0.99,0.07,-0.28
853522209,-0.99,0.07,-0.28
853524206,-0.97,0.05,-0.27
853526214,-0.97,0.05,-0.27
853528212,-0.97,0.05,-0.27
853530293,-0.97,0.05,-0.27
853532219,-0.97,0.05,-0.27
853534213,-0.97,0.01,-0.25
853536207,-0.97,0.01,-0.25
853538216,-0.97,0.01,-0.25
853540208,-0.97,0.01,-0.25
853542209,-0.97,0.01,-0.25
853544215,-0.99,-0.06,-0.25
853546207,-0.99,-0.06,-0.25
853548216,-0.99,-0.06,-0.25
853550208,-0.99,-0.06,-0.25
853552214,-0.99,-0.06,-0.25
853554208,-0.99,-0.06,-0.25
853556288,-1.00,-0.10,-0.23
853558214,-1.00,-0.10,-0.23
853560215,-1.00,-0.10,-0.23
853562210,-1.00,-0.10,-0.23
853564219,-1.00,-0.10,-0.23
853566232,-0.96,-0.12,-0.23
853568214,-0.96,-0.12,-0.23
853570210,-0.96,-0.12,-0.23
853572210,-0.96,-0.12,-0.23
853574221,-0.96,-0.12,-0.23
853576208,-0.96,-0.11,-0.25
853578214,-0.96,-0.11,-0.25
853580323,-0.96,-0.11,-0.25
853582254,-0.96,-0.11,-0.25
853584214,-0.96,-0.11,-0.25
853586207,-1.02,-0.09,-0.27
853588214,-1.02,-0.09,-0.27
853590208,-1.02,-0.09,-0.27
853592214,-1.02,-0.09,-0.27
853594214,-1.02,-0.09,-0.27
853596215,-1.02,-0.17,-0.24
853598208,-1.02,-0.17,-0.24
853600206,-1.02,-0.17,-0.24
853602214,-1.02,-0.17,-0.24
853604211,-1.02,-0.17,-0.24
853606306,-1.02,-0.13,-0.29
