timestamp,accX,accY,accZ
973625277,-0.94,0.19,-0.05
973627213,-0.94,0.19,-0.05
973629292,-0.93,0.18,-0.06
973631328,-0.93,0.18,-0.06
973633214,-0.93,0.18,-0.06
973635208,-0.93,0.18,-0.06
973637206,-0.93,0.18,-0.06
973639209,-0.95,0.20,-0.07
973641213,-0.95,0.20,-0.07
973643208,-0.95,0.20,-0.07
973645213,-0.95,0.20,-0.07
973647214,-0.95,0.20,-0.07
973649207,-0.96,0.26,-0.09
973651215,-0.96,0.26,-0.09
973653214,-0.96,0.26,-0.09
973655292,-0.96,0.26,-0.09
973657215,-0.96,0.26,-0.09
973659207,-0.97,0.29,-0.10
973661214,-0.97,0.29,-0.10
973663210,-0.97,0.29,-0.10
973665225,-0.97,0.29,-0.10
973667213,-0.97,0.29,-0.10
973669212,-0.97,0.29,-0.10
973671215,-0.96,0.27,-0.09
973673216,-0.96,0.27,-0.09
973675220,-0.96,0.27,-0.09
973677215,-0.96,0.27,-0.09
973679214,-0.96,0.27,-0.09
973681308,-0.96,0.24,-0.07
973683212,-0.96,0.24,-0.07
973685209,-0.96,0.24,-0.07
973687206,-0.96,0.24,-0.07
973689209,-0.96,0.24,-0.07
973691212,-0.96,0.24,-0.05
973693218,-0.96,0.24,-0.05
973695209,-0.96,0.24,-0.05
973697211,-0.96,0.24,-0.05
973699249,-0.96,0.24,-0.05
973701212,-0.96,0.25,-0.04
973703214,-0.96,0.25,-0.04
973705311,-0.96,0.25,-0.04
973707218,-0.96,0.25,-0.04
973709209,-0.96,0.25,-0.04
973711220,-0.97,0.25,-0.04
973713213,-0.97,0.25,-0.04
973715209,-0.97,0.25,-0.04
973717214,-0.97,0.25,-0.04
973719209,-0.97,0.25,-0.04
973721211,-0.96,0.25,-0.04
973723209,-0.96,0.25,-0.04
973725214,-0.96,0.25,-0.04
973727209,-0.96,0.25,-0.04
973729209,-0.96,0.25,-0.04
973731292,-0.96,0.27,-0.05
973733217,-0.96,0.27,-0.05
973735216,-0.96,0.27,-0.05
973737207,-0.96,0.27,-0.05
973739212,-0.96,0.27,-0.05
973741208,-0.96,0.29,-0.06
973743214,-0.96,0.29,-0.06
973745214,-0.96,0.29,-0.06
973747209,-0.96,0.29,-0.06
973749209,-0.96,0.29,-0.06
973751210,-0.96,0.30,-0.08
973753213,-0.96,0.30,-0.08
973755298,-0.96,0.30,-0.08
973757218,-0.96,0.30,-0.08
973759210,-0.96,0.30,-0.08
973761209,-0.96,0.30,-0.08
973763212,-0.96,0.29,-0.09
973765224,-0.96,0.29,-0.09
973767216,-0.96,0.29,-0.09
973769209,-0.96,0.29,-0.09
973771213,-0.96,0.29,-0.09
973773214,-0.95,0.26,-0.09
973775219,-0.95,0.26,-0.09
973777215,-0.95,0.26,-0.09
973779207,-0.95,0.26,-0.09
973781310,-0.95,0.26,-0.09
973783207,-0.95,0.25,-0.08
973785216,-0.95,0.25,-0.08
973787210,-0.95,0.25,-0.08
973789210,-0.95,0.25,-0.08
973791213,-0.95,0.25,-0.08
973793209,-0.97,0.26,-0.08
973795210,-0.97,0.26,-0.08
973797210,-0.97,0.26,-0.08
973799236,-0.97,0.26,-0.08
973801254,-0.97,0.26,-0.08
973803218,-0.97,0.25,-0.07
973805313,-0.97,0.25,-0.07
973807212,-0.97,0.25,-0.07
973809210,-0.97,0.25,-0.07
973811215,-0.97,0.25,-0.07
973813212,-0.97,0.25,-0.05
973815213,-0.97,0.25,-0.05
973817209,-0.97,0.25,-0.05
973819214,-0.97,0.25,-0.05
973821213,-0.97,0.25,-0.05
973823215,-0.96,0.25,-0.06
973825215,-0.96,0.25,-0.06
973827215,-0.96,0.25,-0.06
973829214,-0.96,0.25,-0.06
973831292,-0.96,0.25,-0.06
973833215,-0.96,0.22,-0.07
973835215,-0.96,0.22,-0.07
973837214,-0.96,0.22,-0.07
973839210,-0.96,0.22,-0.07
973841212,-0.96,0.22,-0.07
973843210,-0.96,0.22,-0.09
973845209,-0.96,0.22,-0.09
973847210,-0.96,0.22,-0.09
973849209,-0.96,0.22,-0.09
973851214,-0.96,0.22,-0.09
973853212,-0.96,0.21,-0.08
973855299,-0.96,0.21,-0.08
973857219,-0.96,0.21,-0.08
973859213,-0.96,0.21,-0.08
973861212,-0.96,0.21,-0.08
973863210,-0.96,0.21,-0.08
973865236,-0.97,0.24,-0.06
973867210,-0.97,0.24,-0.06
973869208,-0.97,0.24,-0.06
973871210,-0.97,0.24,-0.06
973873213,-0.97,0.24,-0.06
973875217,-0.97,0.28,-0.07
973877209,-0.97,0.28,-0.07
973879215,-0.97,0.28,-0.07
973881311,-0.97,0.28,-0.07
973883210,-0.97,0.28,-0.07
973885211,-0.97,0.26,-0.07
973887208,-0.97,0.26,-0.07
973889214,-0.97,0.26,-0.07
973891209,-0.97,0.26,-0.07
973893213,-0.97,0.26,-0.07
973895209,-0.96,0.25,-0.06
973897209,-0.96,0.25,-0.06
973899210,-0.96,0.25,-0.06
973901213,-0.96,0.25,-0.06
973903252,-0.96,0.25,-0.06
973905319,-0.96,0.25,-0.07
973907216,-0.96,0.25,-0.07
973909215,-0.96,0.25,-0.07
