time,ax,ay,az,a_total
-0.19999699999993936,-1.55,1.62,-0.25,2.255969857954667
-0.19799800000009782,-1.55,1.62,-0.25,2.255969857954667
-0.1959999999999127,-1.55,1.62,-0.25,2.255969857954667
-0.1939990000000762,-1.55,1.6,-0.28,2.245194869048119
-0.19199699999990116,-1.55,1.6,-0.28,2.245194869048119
-0.18999699999994846,-1.55,1.6,-0.28,2.245194869048119
-0.1879980000001069,-1.55,1.6,-0.28,2.245194869048119
-0.18599199999994198,-1.55,1.6,-0.28,2.245194869048119
-0.18399799999997413,-1.68,1.39,-0.21,2.190570701894828
-0.18199699999991026,-1.68,1.39,-0.21,2.190570701894828
-0.17999699999995755,-1.68,1.39,-0.21,2.190570701894828
-0.17798999999990883,-1.68,1.39,-0.21,2.190570701894828
-0.17599799999993593,-1.68,1.39,-0.21,2.190570701894828
-0.17399900000009438,-1.74,1.13,-0.39,2.111066081391106
-0.17199800000003052,-1.74,1.13,-0.39,2.111066081391106
-0.1699980000000778,-1.74,1.13,-0.39,2.111066081391106
-0.16800000000012005,-1.74,1.13,-0.39,2.111066081391106
-0.16599199999996017,-1.74,1.13,-0.39,2.111066081391106
-0.16395299999999224,-1.7,1.17,-0.56,2.13834047803431
-0.1619980000000396,-1.7,1.17,-0.56,2.13834047803431
-0.1599989999999707,-1.7,1.17,-0.56,2.13834047803431
-0.1580020000001241,-1.7,1.17,-0.56,2.13834047803431
-0.15599999999994907,-1.7,1.17,-0.56,2.13834047803431
-0.1540019999999913,-1.69,1.49,-0.79,2.3875301045222446
-0.151986000000079,-1.69,1.49,-0.79,2.3875301045222446
-0.14997100000005048,-1.69,1.49,-0.79,2.3875301045222446
-0.14800199999990582,-1.69,1.49,-0.79,2.3875301045222446
-0.1459979999999632,-1.69,1.49,-0.79,2.3875301045222446
-0.14400100000011662,-1.84,1.77,-1.17,2.808451530648161
-0.14200099999993654,-1.84,1.77,-1.17,2.808451530648161
-0.1399980000001051,-1.84,1.77,-1.17,2.808451530648161
-0.13799799999992501,-1.84,1.77,-1.17,2.808451530648161
-0.13600100000007842,-1.84,1.77,-1.17,2.808451530648161
-0.1339989999999034,-1.84,1.77,-1.17,2.808451530648161
-0.1320020000000568,-1.89,1.6,-1.65,2.9756679922330043
-0.13000099999999293,-1.89,1.6,-1.65,2.9756679922330043
-0.12798100000009072,-1.89,1.6,-1.65,2.9756679922330043
-0.1260019999999713,-1.89,1.6,-1.65,2.9756679922330043
-0.1239980000000287,-1.89,1.6,-1.65,2.9756679922330043
-0.12200200000006589,-1.99,1.16,-2.28,3.2410029311927504
-0.12000100000000202,-1.99,1.16,-2.28,3.2410029311927504
-0.11800300000004427,-1.99,1.16,-2.28,3.2410029311927504
-0.11599700000010671,-1.99,1.16,-2.28,3.2410029311927504
-0.11399699999992663,-1.99,1.16,-2.28,3.2410029311927504
-0.11199800000008509,-1.72,1.03,-2.2,2.9764576261052333
-0.10998900000004141,-1.72,1.03,-2.2,2.9764576261052333
-0.1079899999999725,-1.72,1.03,-2.2,2.9764576261052333
-0.10598800000002484,-1.72,1.03,-2.2,2.9764576261052333
-0.10399699999993572,-1.72,1.03,-2.2,2.9764576261052333
-0.1019859999998971,-1.56,1.16,-2.38,3.0730440934031518
-0.09999900000002526,-1.56,1.16,-2.38,3.0730440934031518
-0.09799999999995634,-1.56,1.16,-2.38,3.0730440934031518
-0.09600000000000364,-1.56,1.16,-2.38,3.0730440934031518
-0.09399800000005598,-1.56,1.16,-2.38,3.0730440934031518
-0.09199899999998706,-1.4,1.03,-2.31,2.890847626562147
-0.0899970000000394,-1.4,1.03,-2.31,2.890847626562147
-0.08799900000008165,-1.4,1.03,-2.31,2.890847626562147
-0.08599899999990157,-1.4,1.03,-2.31,2.890847626562147
