time,ax,ay,az,a_total
-0.19799099999994496,-2.29,2.55,-0.77,3.512762445711352
-0.19599799999997458,-2.29,2.55,-0.77,3.512762445711352
-0.19399999999995998,-2.54,1.96,-1.08,3.3852030958274866
-0.19198399999999083,-2.54,1.96,-1.08,3.3852030958274866
-0.18999799999994593,-2.54,1.96,-1.08,3.3852030958274866
-0.18799799999999323,-2.54,1.96,-1.08,3.3852030958274866
-0.18600299999997105,-2.54,1.96,-1.08,3.3852030958274866
-0.1839989999999716,-2.3,1.09,-1.24,2.8312011585191184
-0.182000999999957,-2.3,1.09,-1.24,2.8312011585191184
-0.18000199999994493,-2.3,1.09,-1.24,2.8312011585191184
-0.17799799999994548,-2.3,1.09,-1.24,2.8312011585191184
-0.17600199999998267,-2.3,1.09,-1.24,2.8312011585191184
-0.1740029999999706,-2.55,0.7,-1.81,3.204465634080041
-0.1720009999999661,-2.55,0.7,-1.81,3.204465634080041
-0.16999799999996412,-2.55,0.7,-1.81,3.204465634080041
-0.1680029999999988,-2.55,0.7,-1.81,3.204465634080041
-0.16599199999996017,-2.55,0.7,-1.81,3.204465634080041
-0.1640029999999797,-2.44,0.58,-1.71,3.0354736039043395
-0.1620009999999752,-2.44,0.58,-1.71,3.0354736039043395
-0.1600029999999606,-2.44,0.58,-1.71,3.0354736039043395
-0.15800299999995104,-2.44,0.58,-1.71,3.0354736039043395
-0.15599799999995412,-2.44,0.58,-1.71,3.0354736039043395
-0.15400099999999384,-1.89,0.47,-1.62,2.533258770832542
-0.15200199999998176,-1.89,0.47,-1.62,2.533258770832542
-0.14999999999997726,-1.89,0.47,-1.62,2.533258770832542
-0.1479969999999753,-1.89,0.47,-1.62,2.533258770832542
-0.14597399999996696,-1.89,0.47,-1.62,2.533258770832542
-0.14399799999995366,-1.37,0.05,-1.71,2.191688846529087
-0.1419819999999845,-1.37,0.05,-1.71,2.191688846529087
-0.13999599999999646,-1.37,0.05,-1.71,2.191688846529087
-0.13799799999998186,-1.37,0.05,-1.71,2.191688846529087
-0.1360019999999622,-1.37,0.05,-1.71,2.191688846529087
-0.13400199999995266,-0.8,-0.46,-2.11,2.3029763350933505
-0.1319979999999532,-0.8,-0.46,-2.11,2.3029763350933505
-0.13000399999998535,-0.8,-0.46,-2.11,2.3029763350933505
-0.12799799999999095,-0.8,-0.46,-2.11,2.3029763350933505
-0.12600099999997383,-0.8,-0.46,-2.11,2.3029763350933505
-0.1240039999999567,-0.27,-0.67,-2.16,2.2775864418282787
-0.12199699999996483,-0.27,-0.67,-2.16,2.2775864418282787
-0.1200019999999995,-0.27,-0.67,-2.16,2.2775864418282787
