timestamp,accX,accY,accZ
926386332,-1.01,0.02,-0.18
926388278,-1.01,0.02,-0.18
926390278,-1.01,0.02,-0.18
926392278,-1.01,0.02,-0.18
926394279,-1.01,0.02,-0.18
926396289,-1.01,0.02,-0.18
926398278,-1.00,0.02,-0.19
926400277,-1.00,0.02,-0.19
926402360,-1.00,0.02,-0.19
926404290,-1.00,0.02,-0.19
926406283,-1.00,0.02,-0.19
926408284,-1.00,0.01,-0.18
926410278,-1.00,0.01,-0.18
926412274,-1.00,0.01,-0.18
926414281,-1.00,0.01,-0.18
926416276,-1.00,0.01,-0.18
926418282,-1.00,0.02,-0.18
926420277,-1.00,0.02,-0.18
926422277,-1.00,0.02,-0.18
926424277,-1.00,0.02,-0.18
926426361,-1.00,0.02,-0.18
926428305,-1.01,0.04,-0.18
926430278,-1.01,0.04,-0.18
926432278,-1.01,0.04,-0.18
926434276,-1.01,0.04,-0.18
926492366,-1.02,0.03,-0.20
926494310,-1.02,0.03,-0.20
926496310,-1.02,0.03,-0.20
926498310,-1.02,0.03,-0.20
926500314,-1.01,0.01,-0.19
926502418,-1.01,0.01,-0.19
926504311,-1.01,0.01,-0.19
926506312,-1.01,0.01,-0.19
926508312,-1.01,0.01,-0.19
926510276,-1.01,0.01,-0.19
926512274,-1.01,0.01,-0.19
926514274,-1.01,0.01,-0.19
926516279,-1.01,0.01,-0.19
926518273,-1.01,0.01,-0.19
926520278,-1.01,0.01,-0.19
926522276,-1.01,0.01,-0.19
926524276,-1.01,0.01,-0.19
926526365,-1.01,0.01,-0.19
926528306,-1.01,0.01,-0.19
926530273,-1.00,0.01,-0.19
926532310,-1.00,0.01,-0.19
926534311,-1.00,0.01,-0.19
926536311,-1.00,0.01,-0.19
926538310,-1.00,0.01,-0.19
926540309,-1.01,0.01,-0.18
926542308,-1.01,0.01,-0.18
926544276,-1.01,0.01,-0.18
926546275,-1.01,0.01,-0.18
926548276,-1.01,0.01,-0.18
926550276,-1.01,0.00,-0.18
926552362,-1.01,0.00,-0.18
926554278,-1.01,0.00,-0.18
926556273,-1.01,0.00,-0.18
926558274,-1.01,0.00,-0.18
926560276,-1.01,0.00,-0.18
926562332,-1.01,0.00,-0.18
926564275,-1.01,0.00,-0.18
926566274,-1.01,0.00,-0.18
926568273,-1.01,0.00,-0.18
926570271,-1.02,0.01,-0.18
926572314,-1.02,0.01,-0.18
926574312,-1.02,0.01,-0.18
926576406,-1.02,0.01,-0.18
926578424,-1.02,0.01,-0.18
926580312,-1.02,0.01,-0.19
926582314,-1.02,0.01,-0.19
926584313,-1.02,0.01,-0.19
926586313,-1.02,0.01,-0.19
926588274,-1.02,0.01,-0.19
