timestamp,accX,accY,accZ
1936881093,-1.01,0.15,-0.01
1936882957,-1.01,0.15,-0.01
1936884952,-1.01,0.15,-0.01
1936886950,-1.01,0.15,-0.01
1936888950,-1.01,0.15,-0.01
1936890951,-1.01,0.15,-0.01
1936892953,-1.00,0.15,-0.02
1936894977,-1.00,0.15,-0.02
1936896950,-1.00,0.15,-0.02
1936898954,-1.00,0.15,-0.02
1936900957,-1.00,0.15,-0.02
1936902969,-1.00,0.15,-0.02
1936904947,-1.00,0.16,-0.01
1936907027,-1.00,0.16,-0.01
1936908956,-1.00,0.16,-0.01
1936910948,-1.00,0.16,-0.01
1936912956,-1.00,0.16,-0.01
1936914950,-1.00,0.15,-0.02
1936916952,-1.00,0.15,-0.02
1936918951,-1.00,0.15,-0.02
1936920958,-1.00,0.15,-0.02
1936922948,-1.00,0.15,-0.02
1936924958,-1.00,0.15,-0.01
1936926949,-1.00,0.15,-0.01
1936928948,-1.00,0.15,-0.01
1936987035,-1.01,0.14,-0.01
1936988992,-1.01,0.14,-0.01
1936990983,-1.01,0.14,-0.01
1936992984,-1.01,0.14,-0.01
1936994996,-1.00,0.13,-0.01
1936996985,-1.00,0.13,-0.01
1936998982,-1.00,0.13,-0.01
1937000984,-1.00,0.13,-0.01
1937002984,-1.00,0.13,-0.01
1937004945,-1.00,0.13,-0.01
1937007041,-1.00,0.13,-0.01
1937008947,-1.00,0.13,-0.01
1937010945,-1.00,0.13,-0.01
1937012947,-1.00,0.13,-0.01
1937014947,-1.00,0.14,-0.01
1937016944,-1.00,0.14,-0.01
1937018946,-1.00,0.14,-0.01
1937020944,-1.00,0.14,-0.01
1937022945,-1.00,0.14,-0.01
1937024946,-1.00,0.14,-0.01
1937026981,-1.00,0.14,-0.01
1937028984,-1.00,0.14,-0.01
1937031068,-1.00,0.14,-0.01
1937032984,-1.00,0.14,-0.01
1937034983,-1.00,0.14,-0.01
1937036982,-1.00,0.14,-0.02
1937038946,-1.00,0.14,-0.02
1937040942,-1.00,0.14,-0.02
1937042944,-1.00,0.14,-0.02
1937044951,-1.00,0.14,-0.02
1937046944,-1.01,0.14,-0.02
1937048949,-1.01,0.14,-0.02
1937050946,-1.01,0.14,-0.02
1937052946,-1.01,0.14,-0.02
1937054945,-1.01,0.14,-0.02
1937057034,-1.01,0.14,-0.02
1937058944,-1.01,0.14,-0.02
1937060951,-1.01,0.14,-0.02
1937063020,-1.01,0.14,-0.02
1937064957,-1.01,0.14,-0.02
1937066993,-1.02,0.15,-0.01
1937068984,-1.02,0.15,-0.01
1937070999,-1.02,0.15,-0.01
1937073003,-1.02,0.15,-0.01
1937074984,-1.02,0.15,-0.01
1937076986,-1.01,0.16,-0.01
1937078985,-1.01,0.16,-0.01
1937081047,-1.01,0.16,-0.01
1937082954,-1.01,0.16,-0.01
1937084951,-1.01,0.16,-0.01
1937086944,-1.01,0.15,-0.01
1937088946,-1.01,0.15,-0.01
1937090953,-1.01,0.15,-0.01
1937093070,-1.01,0.15,-0.01
1937094984,-1.01,0.15,-0.01
1937096945,-1.01,0.14,-0.01
1937098949,-1.01,0.14,-0.01
1937100949,-1.01,0.14,-0.01
1937102945,-1.01,0.14,-0.01
1937104950,-1.01,0.14,-0.01
1937107097,-1.02,0.14,-0.00
1937108980,-1.02,0.14,-0.00
1937110980,-1.02,0.14,-0.00
1937112983,-1.02,0.14,-0.00
