time,ax,ay,az,a_total
-0.20004499999993186,-1.62,-2.07,0.73,2.728039589155553
-0.19804499999997915,-1.62,-2.07,0.73,2.728039589155553
-0.19601599999998598,-1.62,-2.07,0.73,2.728039589155553
-0.19404799999995248,-3.07,-1.31,0.89,3.4544319359338953
-0.1920470000000023,-3.07,-1.31,0.89,3.4544319359338953
-0.19004599999993843,-3.07,-1.31,0.89,3.4544319359338953
-0.18803300000001855,-3.07,-1.31,0.89,3.4544319359338953
-0.1860470000000305,-3.07,-1.31,0.89,3.4544319359338953
-0.18404599999996663,-3.89,0.36,0.93,4.015793819408561
-0.18204900000000634,-3.89,0.36,0.93,4.015793819408561
-0.18004499999995005,-3.89,0.36,0.93,4.015793819408561
-0.17802599999993163,-3.89,0.36,0.93,4.015793819408561
-0.1760469999999259,-3.89,0.36,0.93,4.015793819408561
-0.17404499999997824,-3.89,1.68,0.15,4.239929244692652
-0.1720349999999371,-3.89,1.68,0.15,4.239929244692652
-0.17004399999996167,-3.89,1.68,0.15,4.239929244692652
-0.16804600000000391,-3.89,1.68,0.15,4.239929244692652
-0.16601800000000821,-3.89,1.68,0.15,4.239929244692652
-0.16403999999999996,-3.89,1.68,0.15,4.239929244692652
-0.16197199999999157,-4.27,2.46,-0.59,4.963124016181744
-0.16003599999999096,-4.27,2.46,-0.59,4.963124016181744
-0.15804400000001806,-4.27,2.46,-0.59,4.963124016181744
-0.15604399999995167,-4.27,2.46,-0.59,4.963124016181744
-0.1540459999999939,-4.27,2.46,-0.59,4.963124016181744
-0.15204399999993257,-4.97,3.16,-1.2,6.0105324223399705
-0.1500459999999748,-4.97,3.16,-1.2,6.0105324223399705
-0.14804400000002715,-4.97,3.16,-1.2,6.0105324223399705
-0.14602300000001378,-4.97,3.16,-1.2,6.0105324223399705
-0.14405099999999038,-4.97,3.16,-1.2,6.0105324223399705
-0.14204899999992904,-5.36,3.31,-1.11,6.396702275391595
-0.14004699999998138,-5.36,3.31,-1.11,6.396702275391595
-0.13804900000002363,-5.36,3.31,-1.11,6.396702275391595
-0.13604699999996228,-5.36,3.31,-1.11,6.396702275391595
-0.13404500000001462,-5.36,3.31,-1.11,6.396702275391595
-0.13205099999993308,-5.91,2.75,-1.4,6.667128317349232
-0.13004499999999553,-5.91,2.75,-1.4,6.667128317349232
-0.12805100000002767,-5.91,2.75,-1.4,6.667128317349232
-0.12604299999998148,-5.91,2.75,-1.4,6.667128317349232
-0.1240460000000212,-5.91,2.75,-1.4,6.667128317349232
-0.12203699999997752,-6.66,2.45,-1.71,7.299465733873953
-0.12004500000000462,-6.66,2.45,-1.71,7.299465733873953
-0.1180419999999458,-6.66,2.45,-1.71,7.299465733873953
-0.11600299999997787,-6.66,2.45,-1.71,7.299465733873953
-0.11404700000002777,-6.66,2.45,-1.71,7.299465733873953
-0.1120459999999639,-6.24,2.26,-1.84,6.887002250616737
-0.11004800000000614,-6.24,2.26,-1.84,6.887002250616737
-0.10804499999994732,-6.24,2.26,-1.84,6.887002250616737
-0.10604799999998704,-6.24,2.26,-1.84,6.887002250616737
-0.10404699999992317,-6.24,2.26,-1.84,6.887002250616737
-0.10204799999996794,-5.25,2.4,-1.61,5.992879107741119
-0.10004700000001776,-5.25,2.4,-1.61,5.992879107741119
-0.09804799999994884,-5.25,2.4,-1.61,5.992879107741119
-0.09601299999997082,-5.25,2.4,-1.61,5.992879107741119
-0.09404499999993732,-5.25,2.4,-1.61,5.992879107741119
-0.09204699999997956,-5.5,3.32,-1.75,6.658445764591013
-0.09004299999992327,-5.5,3.32,-1.75,6.658445764591013
-0.08803699999998571,-5.5,3.32,-1.75,6.658445764591013
-0.0860490000000027,-5.5,3.32,-1.75,6.658445764591013
-0.08404399999994894,-5.5,3.32,-1.75,6.658445764591013
-0.08204699999998866,-5.26,2.98,-1.64,6.263992337160063
-0.08004599999992479,-5.26,2.98,-1.64,6.263992337160063
-0.0780250000000251,-5.26,2.98,-1.64,6.263992337160063
-0.07604700000001685,-5.26,2.98,-1.64,6.263992337160063
-0.07404299999996056,-5.26,2.98,-1.64,6.263992337160063
-0.07203199999992194,-5.26,2.98,-1.64,6.263992337160063
-0.07004099999994651,-3.5,1.25,-2.32,4.381198466173383
-0.06804599999998118,-3.5,1.25,-2.32,4.381198466173383
-0.06604399999991983,-3.5,1.25,-2.32,4.381198466173383
-0.0640449999999646,-3.5,1.25,-2.32,4.381198466173383
-0.062041000000021995,-3.5,1.25,-2.32,4.381198466173383
-0.059976000000006024,-2.21,-0.35,-3.08,3.8069672969438546
-0.05792599999995218,-2.21,-0.35,-3.08,3.8069672969438546
-0.05596600000001217,-2.21,-0.35,-3.08,3.8069672969438546
-0.0539969999999812,-2.21,-0.35,-3.08,3.8069672969438546
-0.052001000000018394,-2.21,-0.35,-3.08,3.8069672969438546
-0.049997999999959575,-1.8,-1.59,-3.37,4.138236339311712
-0.048000999999999294,-1.8,-1.59,-3.37,4.138236339311712
-0.04597200000000612,-1.8,-1.59,-3.37,4.138236339311712
-0.043996999999990294,-1.8,-1.59,-3.37,4.138236339311712
-0.04200100000002749,-1.8,-1.59,-3.37,4.138236339311712
-0.039994999999976244,-1.36,-2.32,-3.82,4.67165923414797
-0.03799700000001849,-1.36,-2.32,-3.82,4.67165923414797
-0.03599799999994957,-1.36,-2.32,-3.82,4.67165923414797
-0.03399899999999434,-1.36,-2.32,-3.82,4.67165923414797
-0.03199799999993047,-1.36,-2.32,-3.82,4.67165923414797
-0.029991999999992913,-0.77,-2.48,-3.7,4.520320785077095
-0.027997000000027583,-0.77,-2.48,-3.7,4.520320785077095
-0.026001999999948566,-0.77,-2.48,-3.7,4.520320785077095
-0.02399600000001101,-0.77,-2.48,-3.7,4.520320785077095
-0.02199099999995724,-0.77,-2.48,-3.7,4.520320785077095
-0.019994999999994434,-1.71,-2.36,-3.68,4.694262455381036
-0.017939999999953216,-1.71,-2.36,-3.68,4.694262455381036
-0.01595699999995759,-1.71,-2.36,-3.68,4.694262455381036
-0.013996000000020103,-1.71,-2.36,-3.68,4.694262455381036
-0.01199599999995371,-1.71,-2.36,-3.68,4.694262455381036
-0.010001999999985856,-3.87,-2.53,-4.31,6.320909744649104
-0.008000999999921987,-3.87,-2.53,-4.31,6.320909744649104
-0.0059949999999844295,-3.87,-2.53,-4.31,6.320909744649104
-0.003996000000029198,-3.87,-2.53,-4.31,6.320909744649104
-0.0020019999999476568,-3.87,-2.53,-4.31,6.320909744649104
0.0,-8.57,-3.22,-6.19,11.051217127538488
0.0019980000000714426,-8.57,-3.22,-6.19,11.051217127538488
0.004031000000054519,-8.57,-3.22,-6.19,11.051217127538488
0.006003000000077918,-8.57,-3.22,-6.19,11.051217127538488
0.00800200000003315,-8.57,-3.22,-6.19,11.051217127538488
0.009999999999990905,-15.37,-9.57,5.52,18.928607978401367
0.012005000000044674,-15.37,-9.57,5.52,18.928607978401367
0.013998000000015054,-15.37,-9.57,5.52,18.928607978401367
0.016003000000068823,-15.37,-9.57,5.52,18.928607978401367
0.018033000000059474,-15.37,-9.57,5.52,18.928607978401367
0.019965000000070177,-15.37,-9.57,5.52,18.928607978401367
0.021985999999969863,-12.52,-12.49,-2.03,17.80088200062008
0.023953000000005886,-12.52,-12.49,-2.03,17.80088200062008
0.025954000000069755,-12.52,-12.49,-2.03,17.80088200062008
0.027973999999971966,-12.52,-12.49,-2.03,17.80088200062008
0.029953999999975167,-12.52,-12.49,-2.03,17.80088200062008
0.03195400000004156,1.03,9.77,-8.92,13.269521468387621
0.033951999999999316,1.03,9.77,-8.92,13.269521468387621
0.03595400000006066,1.03,9.77,-8.92,13.269521468387621
0.03797600000007151,1.03,9.77,-8.92,13.269521468387621
0.03994799999998122,1.03,9.77,-8.92,13.269521468387621
0.042043000000035136,-10.72,12.08,-2.95,16.417895723873993
0.04396800000006351,-10.72,12.08,-2.95,16.417895723873993
0.045958000000041466,-10.72,12.08,-2.95,16.417895723873993
0.04795799999999417,-10.72,12.08,-2.95,16.417895723873993
0.04995500000006814,-10.72,12.08,-2.95,16.417895723873993
0.05195600000001832,-15.5,-5.04,-5.21,17.11127406127317
0.053979000000026645,-15.5,-5.04,-5.21,17.11127406127317
0.055953000000044995,-15.5,-5.04,-5.21,17.11127406127317
0.05795799999998508,-15.5,-5.04,-5.21,17.11127406127317
0.059953000000064094,-15.5,-5.04,-5.21,17.11127406127317
0.061956000000009226,-7.09,-9.51,2.01,12.031138765719561
0.0639529999999695,-7.09,-9.51,2.01,12.031138765719561
0.0659570000000258,-7.09,-9.51,2.01,12.031138765719561
0.0679529999999886,-7.09,-9.51,2.01,12.031138765719561
0.06995600000004742,-7.09,-9.51,2.01,12.031138765719561
0.0719530000000077,-1.21,-1.26,1.16,2.0969740103301233
0.0739530000000741,-1.21,-1.26,1.16,2.0969740103301233
0.0759530000000268,-1.21,-1.26,1.16,2.0969740103301233
0.07796200000007047,-1.21,-1.26,1.16,2.0969740103301233
0.07995500000004085,-1.21,-1.26,1.16,2.0969740103301233
0.08195799999998599,-1.35,3.75,2.48,4.694187895685472
0.08400200000005498,-1.35,3.75,2.48,4.694187895685472
0.08595400000001518,-1.35,3.75,2.48,4.694187895685472
0.08795400000008158,-1.35,3.75,2.48,4.694187895685472
