time,ax,ay,az,a_total
-0.20000800000002528,-2.3,-2.0,-1.08,3.233635724691326
-0.1979949999999917,-2.3,-2.0,-1.08,3.233635724691326
-0.19601000000000113,-3.06,-1.78,-1.02,3.684073832050601
-0.19400500000006105,-3.06,-1.78,-1.02,3.684073832050601
-0.19196899999997186,-3.06,-1.78,-1.02,3.684073832050601
-0.18999300000007224,-3.06,-1.78,-1.02,3.684073832050601
-0.18800799999996798,-3.06,-1.78,-1.02,3.684073832050601
-0.18604400000003807,-3.06,-1.78,-1.02,3.684073832050601
-0.1840510000000677,-3.4,-1.66,-0.91,3.8914907169361204
-0.1820470000000114,-3.4,-1.66,-0.91,3.8914907169361204
-0.1800470000000587,-3.4,-1.66,-0.91,3.8914907169361204
-0.17804399999999987,-3.4,-1.66,-0.91,3.8914907169361204
-0.17605000000003201,-3.4,-1.66,-0.91,3.8914907169361204
-0.17402100000003884,-3.36,-1.52,-0.78,3.7694031357762725
-0.17204000000003816,-3.36,-1.52,-0.78,3.7694031357762725
-0.17004400000007536,-3.36,-1.52,-0.78,3.7694031357762725
-0.1680509999999913,-3.36,-1.52,-0.78,3.7694031357762725
-0.1660460000000512,-3.36,-1.52,-0.78,3.7694031357762725
-0.16404599999998482,-3.25,-1.4,-0.54,3.579678756536681
-0.16200500000002194,-3.25,-1.4,-0.54,3.579678756536681
-0.15999799999997322,-3.25,-1.4,-0.54,3.579678756536681
-0.15798900000004323,-3.25,-1.4,-0.54,3.579678756536681
-0.15597700000000714,-3.25,-1.4,-0.54,3.579678756536681
-0.15400999999997111,-3.4,-1.24,0.05,3.6194060286185077
-0.1520100000000184,-3.4,-1.24,0.05,3.6194060286185077
-0.15000700000007328,-3.4,-1.24,0.05,3.6194060286185077
-0.14801999999997406,-3.4,-1.24,0.05,3.6194060286185077
-0.1460420000000795,-3.4,-1.24,0.05,3.6194060286185077
-0.14404400000000805,-3.29,-0.88,0.6,3.4581064182584087
-0.14204700000004777,-3.29,-0.88,0.6,3.4581064182584087
-0.14003200000001925,-3.29,-0.88,0.6,3.4581064182584087
-0.13804800000002615,-3.29,-0.88,0.6,3.4581064182584087
-0.13603499999999258,-3.29,-0.88,0.6,3.4581064182584087
