time,ax,ay,az,a_total
0.0,6.49,-4.79,-2.52,8.450715946001262
0.001997999999730382,2.34,-4.52,-0.18,5.092975554624231
0.004077999999935855,2.34,-4.52,-0.18,5.092975554624231
0.0059649999998327985,2.34,-4.52,-0.18,5.092975554624231
0.007998999999927037,2.34,-4.52,-0.18,5.092975554624231
0.010001000000102067,2.34,-4.52,-0.18,5.092975554624231
0.011966999999913241,-1.77,-3.02,-0.68,3.565908019004416
0.013959999999769934,-1.77,-3.02,-0.68,3.565908019004416
0.015957999999955064,-1.77,-3.02,-0.68,3.565908019004416
0.017965999999887572,-1.77,-3.02,-0.68,3.565908019004416
0.019962999999734166,-1.77,-3.02,-0.68,3.565908019004416
0.021964999999909196,-3.87,-2.38,-0.54,4.575248627123995
0.0239569999998821,-3.87,-2.38,-0.54,4.575248627123995
0.02596499999981461,-3.87,-2.38,-0.54,4.575248627123995
0.028068999999959487,-3.87,-2.38,-0.54,4.575248627123995
0.02995599999985643,-3.87,-2.38,-0.54,4.575248627123995
0.031961000000137574,-1.78,-0.8,-0.91,2.1532533524878117
0.03396699999984776,-1.78,-0.8,-0.91,2.1532533524878117
0.0359640000001491,-1.78,-0.8,-0.91,2.1532533524878117
0.037960000000111904,-1.78,-0.8,-0.91,2.1532533524878117
0.0399609999999484,-1.78,-0.8,-0.91,2.1532533524878117
0.041961999999784894,-1.78,-0.8,-0.91,2.1532533524878117
0.04396099999985381,-0.35,-0.28,-1.06,1.1508692367076288
0.04599199999984194,-0.35,-0.28,-1.06,1.1508692367076288
0.047994999999900756,-0.35,-0.28,-1.06,1.1508692367076288
0.04999099999986356,-0.35,-0.28,-1.06,1.1508692367076288
0.05198100000006889,-0.35,-0.28,-1.06,1.1508692367076288
0.054153000000042084,-0.9,-1.46,-1.2,2.0932271735289505
0.0559889999999541,-0.9,-1.46,-1.2,2.0932271735289505
0.057964999999967404,-0.9,-1.46,-1.2,2.0932271735289505
0.05996000000004642,-0.9,-1.46,-1.2,2.0932271735289505
0.06195999999999913,-0.9,-1.46,-1.2,2.0932271735289505
0.06396499999982552,-2.2,-2.46,-0.89,3.4181427705700065
0.06595500000003085,-2.2,-2.46,-0.89,3.4181427705700065
0.06796499999973094,-2.2,-2.46,-0.89,3.4181427705700065
0.06996200000003228,-2.2,-2.46,-0.89,3.4181427705700065
0.07196799999974246,-2.2,-2.46,-0.89,3.4181427705700065
0.07395599999972546,-2.7,-2.03,-0.41,3.402792970487626
0.07596400000011272,-2.7,-2.03,-0.41,3.402792970487626
0.07807800000000498,-2.7,-2.03,-0.41,3.402792970487626
0.08001000000012937,-2.7,-2.03,-0.41,3.402792970487626
0.08196099999986473,-2.7,-2.03,-0.41,3.402792970487626
0.08396499999980733,-2.94,-1.1,-0.46,3.1725699361873807
0.08596399999987625,-2.94,-1.1,-0.46,3.1725699361873807
0.08796699999993507,-2.94,-1.1,-0.46,3.1725699361873807
0.0899570000001404,-2.94,-1.1,-0.46,3.1725699361873807
0.09196799999972427,-2.94,-1.1,-0.46,3.1725699361873807
0.09399699999994482,-3.05,-0.97,-0.39,3.2242053284491665
0.0959619999998722,-3.05,-0.97,-0.39,3.2242053284491665
0.0979629999997087,-3.05,-0.97,-0.39,3.2242053284491665
0.10003299999971205,-3.05,-0.97,-0.39,3.2242053284491665
0.10199000000011438,-3.05,-0.97,-0.39,3.2242053284491665
0.10408999999981461,-3.09,-1.07,-0.41,3.295618303141309
0.10595999999986816,-3.09,-1.07,-0.41,3.295618303141309
0.10796200000004319,-3.09,-1.07,-0.41,3.295618303141309
0.10996100000011211,-3.09,-1.07,-0.41,3.295618303141309
0.11196699999982229,-3.09,-1.07,-0.41,3.295618303141309
0.11396800000011353,-3.05,-0.86,-0.41,3.195340357458028
0.1159669999997277,-3.05,-0.86,-0.41,3.195340357458028
0.11795600000004924,-3.05,-0.86,-0.41,3.195340357458028
0.11995999999999185,-3.05,-0.86,-0.41,3.195340357458028
0.12195999999994456,-3.05,-0.86,-0.41,3.195340357458028
0.12396499999977095,-2.85,-0.21,-0.54,2.908298471615319
0.12595899999996618,-2.85,-0.21,-0.54,2.908298471615319
0.12805600000001505,-2.85,-0.21,-0.54,2.908298471615319
0.1299619999999777,-2.85,-0.21,-0.54,2.908298471615319
0.1319599999997081,-2.85,-0.21,-0.54,2.908298471615319
0.13396599999987302,-2.57,0.5,-0.75,2.7234904075469037
0.13599199999998746,-2.57,0.5,-0.75,2.7234904075469037
0.13799599999993006,-2.57,0.5,-0.75,2.7234904075469037
0.13996599999973114,-2.57,0.5,-0.75,2.7234904075469037
0.14196399999991627,-2.57,0.5,-0.75,2.7234904075469037
0.14398900000014692,-2.57,0.5,-0.75,2.7234904075469037
0.14603799999986222,-2.31,1.02,-0.77,2.6399621209403743
0.1479989999997997,-2.31,1.02,-0.77,2.6399621209403743
0.1499949999997625,-2.31,1.02,-0.77,2.6399621209403743
0.15196199999991222,-2.31,1.02,-0.77,2.6399621209403743
0.15408100000013292,-2.31,1.02,-0.77,2.6399621209403743
0.15596499999992375,-2.09,1.51,-0.81,2.702646850774255
0.15796199999977034,-2.09,1.51,-0.81,2.702646850774255
0.15995900000007168,-2.09,1.51,-0.81,2.702646850774255
0.16195599999991828,-2.09,1.51,-0.81,2.702646850774255
0.16395999999986088,-2.09,1.51,-0.81,2.702646850774255
0.165958000000046,-1.63,1.81,-0.9,2.596728711282717
0.16796199999998862,-1.63,1.81,-0.9,2.596728711282717
