time,ax,ay,az,a_total
0.0,-0.56,-0.46,-0.26,0.7699350621968064
0.0019989999996141705,-0.56,-0.46,-0.26,0.7699350621968064
0.0040039999998953135,-0.56,-0.46,-0.26,0.7699350621968064
0.0059949999999844295,-0.56,-0.46,-0.26,0.7699350621968064
0.008032999999613821,-0.56,-0.46,-0.26,0.7699350621968064
0.009996999999657419,-0.66,-0.46,-0.28,0.8518215775618742
0.011995999999726337,-0.66,-0.46,-0.28,0.8518215775618742
0.014026999999714462,-0.66,-0.46,-0.28,0.8518215775618742
0.016035999999985506,-0.66,-0.46,-0.28,0.8518215775618742
0.017995999999584456,-0.66,-0.46,-0.28,0.8518215775618742
0.01999999999998181,-0.75,-0.42,-0.28,0.9040464589831654
0.022076999999626423,-0.75,-0.42,-0.28,0.9040464589831654
0.02405399999997826,-0.75,-0.42,-0.28,0.9040464589831654
0.026001999999607506,-0.75,-0.42,-0.28,0.9040464589831654
0.028002999999898748,-0.75,-0.42,-0.28,0.9040464589831654
0.029994999999871652,-0.86,-0.37,-0.33,0.9926731586982696
0.03200499999957174,-0.86,-0.37,-0.33,0.9926731586982696
0.03400199999987308,-0.86,-0.37,-0.33,0.9926731586982696
0.035996999999952095,-0.86,-0.37,-0.33,0.9926731586982696
0.03799799999978859,-0.86,-0.37,-0.33,0.9926731586982696
0.040002999999614985,-1.0,-0.45,-0.39,1.163872845288522
0.04200300000002244,-1.0,-0.45,-0.39,1.163872845288522
0.04399399999965681,-1.0,-0.45,-0.39,1.163872845288522
0.045997999999599415,-1.0,-0.45,-0.39,1.163872845288522
0.04804199999989578,-1.0,-0.45,-0.39,1.163872845288522
0.050001999999949476,-1.21,-0.7,-0.41,1.456777265061478
0.05199799999991228,-1.21,-0.7,-0.41,1.456777265061478
0.053999999999632564,-1.21,-0.7,-0.41,1.456777265061478
0.05600299999969138,-1.21,-0.7,-0.41,1.456777265061478
0.0580019999997603,-1.21,-0.7,-0.41,1.456777265061478
0.060095999999703054,-1.43,-0.91,-0.43,1.7486852203870198
0.06202899999971123,-1.43,-0.91,-0.43,1.7486852203870198
0.06400399999984074,-1.43,-0.91,-0.43,1.7486852203870198
0.06599899999991976,-1.43,-0.91,-0.43,1.7486852203870198
0.06801299999960975,-1.43,-0.91,-0.43,1.7486852203870198
0.07007199999998193,-1.4,-1.01,-0.58,1.8211260252931425
0.07204099999989921,-1.4,-1.01,-0.58,1.8211260252931425
0.07403299999987212,-1.4,-1.01,-0.58,1.8211260252931425
0.07599899999968329,-1.4,-1.01,-0.58,1.8211260252931425
0.07799999999997453,-1.4,-1.01,-0.58,1.8211260252931425
0.08000599999968472,-1.4,-1.01,-0.58,1.8211260252931425
0.08199999999987995,-1.23,-0.91,-0.67,1.6702993743637697
0.08400599999959013,-1.23,-0.91,-0.67,1.6702993743637697
0.08599999999978536,-1.23,-0.91,-0.67,1.6702993743637697
0.08800099999962185,-1.23,-0.91,-0.67,1.6702993743637697
0.0899979999999232,-1.23,-0.91,-0.67,1.6702993743637697
0.0920059999998557,-1.16,-0.7,-0.7,1.52499180325666
0.09400399999958609,-1.16,-0.7,-0.7,1.52499180325666
0.09599699999989753,-1.16,-0.7,-0.7,1.52499180325666
0.09800699999959761,-1.16,-0.7,-0.7,1.52499180325666
0.10000300000001516,-1.16,-0.7,-0.7,1.52499180325666
0.10199799999963943,-1.27,-0.6,-0.68,1.5605447766725569
0.10399499999994077,-1.27,-0.6,-0.68,1.5605447766725569
0.10602899999958026,-1.27,-0.6,-0.68,1.5605447766725569
0.10804999999982101,-1.27,-0.6,-0.68,1.5605447766725569
0.1099989999997888,-1.27,-0.6,-0.68,1.5605447766725569
0.11199799999985771,-1.51,-0.66,-0.62,1.7607100840286
0.11402899999984584,-1.51,-0.66,-0.62,1.7607100840286
0.11606299999994008,-1.51,-0.66,-0.62,1.7607100840286
0.11803399999962494,-1.51,-0.66,-0.62,1.7607100840286
0.12000599999964834,-1.51,-0.66,-0.62,1.7607100840286
0.12199999999984357,-1.74,-0.81,-0.53,1.9911303322484946
0.12403299999959927,-1.74,-0.81,-0.53,1.9911303322484946
0.1259989999998652,-1.74,-0.81,-0.53,1.9911303322484946
0.1280039999996916,-1.74,-0.81,-0.53,1.9911303322484946
0.1299999999996544,-1.74,-0.81,-0.53,1.9911303322484946
0.132003999999597,-1.67,-0.93,-0.52,1.9809593635408071
0.13400400000000445,-1.67,-0.93,-0.52,1.9809593635408071
0.13600399999995716,-1.67,-0.93,-0.52,1.9809593635408071
0.13800099999980375,-1.67,-0.93,-0.52,1.9809593635408071
0.14000299999997878,-1.67,-0.93,-0.52,1.9809593635408071
0.14199799999960305,-1.3,-0.85,-0.5,1.631716887208072
0.1439980000000105,-1.3,-0.85,-0.5,1.631716887208072
0.1459999999997308,-1.3,-0.85,-0.5,1.631716887208072
0.14801399999987552,-1.3,-0.85,-0.5,1.631716887208072
0.15003799999976764,-1.3,-0.85,-0.5,1.631716887208072
0.15202399999998306,-0.96,-0.52,-0.32,1.1377170122662312
