timestamp,accX,accY,accZ
2583567271,-1.03,0.04,-0.14
2583569214,-1.03,0.04,-0.14
2583571211,-1.03,0.04,-0.14
2583573208,-1.03,0.04,-0.14
2583575214,-1.03,0.04,-0.14
2583577208,-1.00,0.07,-0.15
2583579214,-1.00,0.07,-0.15
2583581316,-1.00,0.07,-0.15
2583583210,-1.00,0.07,-0.15
2583585216,-1.00,0.07,-0.15
2583587206,-0.96,0.09,-0.15
2583589211,-0.96,0.09,-0.15
2583591207,-0.96,0.09,-0.15
2583593207,-0.96,0.09,-0.15
2583595209,-0.96,0.09,-0.15
2583597207,-0.96,0.09,-0.15
2583599210,-0.98,0.08,-0.16
2583601209,-0.98,0.08,-0.16
2583603207,-0.98,0.08,-0.16
2583605291,-0.98,0.08,-0.16
2583607216,-0.98,0.08,-0.16
2583609227,-0.98,0.07,-0.16
2583611209,-0.98,0.07,-0.16
2583613210,-0.98,0.07,-0.16
2583615207,-0.98,0.07,-0.16
2583617214,-0.98,0.07,-0.16
2583619207,-0.98,0.07,-0.16
2583621207,-0.98,0.07,-0.16
2583623210,-0.98,0.07,-0.16
2583625208,-0.98,0.07,-0.16
2583627214,-0.98,0.07,-0.16
2583629300,-0.99,0.12,-0.16
2583631312,-0.99,0.12,-0.16
2583633209,-0.99,0.12,-0.16
2583635211,-0.99,0.12,-0.16
2583637207,-0.99,0.12,-0.16
2583639207,-0.99,0.14,-0.18
2583641209,-0.99,0.14,-0.18
2583643214,-0.99,0.14,-0.18
2583645207,-0.99,0.14,-0.18
2583647209,-0.99,0.14,-0.18
2583649207,-0.99,0.13,-0.20
2583651218,-0.99,0.13,-0.20
2583653258,-0.99,0.13,-0.20
2583655320,-0.99,0.13,-0.20
2583657215,-0.99,0.13,-0.20
2583659206,-1.00,0.09,-0.20
2583661213,-1.00,0.09,-0.20
2583663214,-1.00,0.09,-0.20
2583665210,-1.00,0.09,-0.20
2583667214,-1.00,0.09,-0.20
2583669211,-1.01,0.07,-0.19
2583671206,-1.01,0.07,-0.19
2583673209,-1.01,0.07,-0.19
2583675220,-1.01,0.07,-0.19
2583677213,-1.01,0.07,-0.19
2583679213,-1.02,0.12,-0.18
2583681294,-1.02,0.12,-0.18
2583683217,-1.02,0.12,-0.18
2583685214,-1.02,0.12,-0.18
2583687206,-1.02,0.12,-0.18
2583689214,-1.02,0.12,-0.18
2583691209,-1.01,0.16,-0.16
2583693214,-1.01,0.16,-0.16
2583695214,-1.01,0.16,-0.16
2583697214,-1.01,0.16,-0.16
2583699210,-1.01,0.16,-0.16
2583701207,-0.99,0.16,-0.18
2583703211,-0.99,0.16,-0.18
2583705296,-0.99,0.16,-0.18
2583707218,-0.99,0.16,-0.18
2583709228,-0.99,0.16,-0.18
2583711207,-0.99,0.13,-0.19
2583713211,-0.99,0.13,-0.19
2583715214,-0.99,0.13,-0.19
2583717212,-0.99,0.13,-0.19
2583719214,-0.99,0.13,-0.19
2583721215,-1.00,0.12,-0.20
2583723213,-1.00,0.12,-0.20
2583725211,-1.00,0.12,-0.20
2583727213,-1.00,0.12,-0.20
2583729213,-1.00,0.12,-0.20
2583731308,-1.00,0.12,-0.21
2583733216,-1.00,0.12,-0.21
2583735210,-1.00,0.12,-0.21
2583737213,-1.00,0.12,-0.21
2583739212,-1.00,0.12,-0.21
2583741214,-1.00,0.20,-0.24
2583743213,-1.00,0.20,-0.24
2583745208,-1.00,0.20,-0.24
2583747209,-1.00,0.20,-0.24
2583749211,-1.00,0.20,-0.24
2583751210,-0.97,0.25,-0.29
2583753239,-0.97,0.25,-0.29
2583755331,-0.97,0.25,-0.29
2583757222,-0.97,0.25,-0.29
2583759210,-0.97,0.25,-0.29
2583761215,-0.95,0.24,-0.30
2583763209,-0.95,0.24,-0.30
2583765214,-0.95,0.24,-0.30
2583767208,-0.95,0.24,-0.30
2583769214,-0.95,0.24,-0.30
2583771215,-0.93,0.17,-0.30
2583773213,-0.93,0.17,-0.30
2583775216,-0.93,0.17,-0.30
2583777215,-0.93,0.17,-0.30
2583779207,-0.93,0.17,-0.30
2583781295,-0.93,0.17,-0.30
2583783218,-1.00,0.11,-0.29
2583785219,-1.00,0.11,-0.29
2583787210,-1.00,0.11,-0.29
2583789215,-1.00,0.11,-0.29
2583791208,-1.00,0.11,-0.29
2583793209,-1.01,0.12,-0.27
2583795212,-1.01,0.12,-0.27
2583797207,-1.01,0.12,-0.27
2583799213,-1.01,0.12,-0.27
2583801211,-1.01,0.12,-0.27
2583803208,-0.98,0.14,-0.25
2583805301,-0.98,0.14,-0.25
2583807214,-0.98,0.14,-0.25
2583809227,-0.98,0.14,-0.25
2583811207,-0.98,0.14,-0.25
2583813209,-0.98,0.16,-0.26
2583815209,-0.98,0.16,-0.26
2583817211,-0.98,0.16,-0.26
2583819210,-0.98,0.16,-0.26
2583821214,-0.98,0.16,-0.26
2583823218,-0.98,0.13,-0.23
2583825210,-0.98,0.13,-0.23
2583827216,-0.98,0.13,-0.23
2583829215,-0.98,0.13,-0.23
2583831304,-0.98,0.13,-0.23
2583833214,-0.96,0.09,-0.21
2583835212,-0.96,0.09,-0.21
2583837210,-0.96,0.09,-0.21
2583839209,-0.96,0.09,-0.21
2583841209,-0.96,0.09,-0.21
2583843214,-0.95,0.08,-0.23
2583845208,-0.95,0.08,-0.23
2583847216,-0.95,0.08,-0.23
2583849214,-0.95,0.08,-0.23
2583851210,-0.95,0.08,-0.23
2583853211,-0.98,0.07,-0.23
2583855295,-0.98,0.07,-0.23
2583857253,-0.98,0.07,-0.23
2583859216,-0.98,0.07,-0.23
2583861209,-0.98,0.07,-0.23
2583863209,-1.00,0.08,-0.19
2583865215,-1.00,0.08,-0.19
2583867210,-1.00,0.08,-0.19
2583869211,-1.00,0.08,-0.19
2583871215,-1.00,0.08,-0.19
2583873210,-1.00,0.08,-0.19
2583875217,-0.98,0.07,-0.17
2583877216,-0.98,0.07,-0.17
2583879207,-0.98,0.07,-0.17
2583881311,-0.98,0.07,-0.17
2583883210,-0.98,0.07,-0.17
2583885220,-1.00,0.05,-0.19
2583887213,-1.00,0.05,-0.19
2583889216,-1.00,0.05,-0.19
2583891208,-1.00,0.05,-0.19
2583893210,-1.00,0.05,-0.19
2583895210,-1.01,0.09,-0.22
2583897214,-1.01,0.09,-0.22
2583899214,-1.01,0.09,-0.22
2583901209,-1.01,0.09,-0.22
2583903208,-1.01,0.09,-0.22
2583905295,-0.99,0.08,-0.21
2583907220,-0.99,0.08,-0.21
2583909234,-0.99,0.08,-0.21
2583911211,-0.99,0.08,-0.21
2583913215,-0.99,0.08,-0.21
2583915212,-0.99,0.02,-0.23
2583917216,-0.99,0.02,-0.23
2583919209,-0.99,0.02,-0.23
2583921209,-0.99,0.02,-0.23
2583923212,-0.99,0.02,-0.23
2583925210,-1.01,0.04,-0.20
2583927215,-1.01,0.04,-0.20
2583929210,-1.01,0.04,-0.20
2583931306,-1.01,0.04,-0.20
2583933209,-1.01,0.04,-0.20
2583935208,-1.02,0.08,-0.21
2583937210,-1.02,0.08,-0.21
2583939210,-1.02,0.08,-0.21
2583941208,-1.02,0.08,-0.21
2583943214,-1.02,0.08,-0.21
2583945207,-1.00,0.05,-0.23
2583947210,-1.00,0.05,-0.23
2583949209,-1.00,0.05,-0.23
2583951214,-1.00,0.05,-0.23
2583953213,-1.00,0.05,-0.23
2583955297,-1.00,0.03,-0.23
2583957216,-1.00,0.03,-0.23
2583959222,-1.00,0.03,-0.23
2583961241,-1.00,0.03,-0.23
2583963212,-1.00,0.03,-0.23
2583965214,-1.00,0.03,-0.23
2583967214,-1.00,0.13,-0.26
2583969209,-1.00,0.13,-0.26
2583971217,-1.00,0.13,-0.26
2583973212,-1.00,0.13,-0.26
2583975217,-1.00,0.13,-0.26
2583977208,-1.00,0.16,-0.26
2583979213,-1.00,0.16,-0.26
2583981311,-1.00,0.16,-0.26
2583983216,-1.00,0.16,-0.26
2583985219,-1.00,0.16,-0.26
2583987215,-1.00,0.11,-0.24
2583989206,-1.00,0.11,-0.24
2583991215,-1.00,0.11,-0.24
2583993210,-1.00,0.11,-0.24
2583995208,-1.00,0.11,-0.24
2583997211,-1.01,0.08,-0.21
2583999208,-1.01,0.08,-0.21
2584001210,-1.01,0.08,-0.21
2584003210,-1.01,0.08,-0.21
2584005302,-1.01,0.08,-0.21
2584007220,-1.04,0.10,-0.19
2584009225,-1.04,0.10,-0.19
2584011217,-1.04,0.10,-0.19
2584013209,-1.04,0.10,-0.19
2584015212,-1.04,0.10,-0.19
2584017210,-1.02,0.12,-0.16
2584019214,-1.02,0.12,-0.16
2584021216,-1.02,0.12,-0.16
2584023208,-1.02,0.12,-0.16
2584025215,-1.02,0.12,-0.16
2584027214,-1.01,0.09,-0.15
2584029210,-1.01,0.09,-0.15
2584031306,-1.01,0.09,-0.15
2584033212,-1.01,0.09,-0.15
2584035214,-1.01,0.09,-0.15
2584037214,-1.02,0.05,-0.16
2584039207,-1.02,0.05,-0.16
2584041215,-1.02,0.05,-0.16
2584043209,-1.02,0.05,-0.16
2584045209,-1.02,0.05,-0.16
2584047214,-1.03,0.07,-0.18
2584049208,-1.03,0.07,-0.18
2584051212,-1.03,0.07,-0.18
2584053215,-1.03,0.07,-0.18
2584055288,-1.03,0.07,-0.18
2584057212,-1.03,0.07,-0.18
2584059207,-1.02,0.17,-0.21
2584061220,-1.02,0.17,-0.21
2584063255,-1.02,0.17,-0.21
2584065215,-1.02,0.17,-0.21
2584067212,-1.02,0.17,-0.21
2584069210,-1.00,0.25,-0.20
2584071218,-1.00,0.25,-0.20
2584073217,-1.00,0.25,-0.20
2584075217,-1.00,0.25,-0.20
2584077210,-1.00,0.25,-0.20
2584079210,-1.00,0.26,-0.23
2584081307,-1.00,0.26,-0.23
2584083214,-1.00,0.26,-0.23
2584085222,-1.00,0.26,-0.23
2584087210,-1.00,0.26,-0.23
2584089209,-1.00,0.24,-0.23
2584091210,-1.00,0.24,-0.23
2584093208,-1.00,0.24,-0.23
2584095209,-1.00,0.24,-0.23
2584097215,-1.00,0.24,-0.23
2584099209,-1.00,0.24,-0.24
2584101214,-1.00,0.24,-0.24
2584103208,-1.00,0.24,-0.24
2584105294,-1.00,0.24,-0.24
2584107218,-1.00,0.24,-0.24
2584109227,-1.02,0.23,-0.23
2584111211,-1.02,0.23,-0.23
2584113207,-1.02,0.23,-0.23
2584115216,-1.02,0.23,-0.23
2584117209,-1.02,0.23,-0.23
2584119207,-1.07,0.16,-0.26
2584121208,-1.07,0.16,-0.26
2584123210,-1.07,0.16,-0.26
2584125215,-1.07,0.16,-0.26
2584127209,-1.07,0.16,-0.26
2584129214,-1.14,0.19,-0.25
2584131304,-1.14,0.19,-0.25
2584133215,-1.14,0.19,-0.25
2584135215,-1.14,0.19,-0.25
2584137209,-1.14,0.19,-0.25
2584139209,-1.23,0.40,-0.24
2584141210,-1.23,0.40,-0.24
2584143208,-1.23,0.40,-0.24
2584145215,-1.23,0.40,-0.24
