timestamp,accX,accY,accZ
2688214280,-0.95,-0.05,-0.24
2688216214,-0.95,-0.05,-0.24
2688218206,-0.95,-0.05,-0.24
2688220207,-0.95,-0.05,-0.24
2688222217,-0.95,-0.05,-0.24
2688224208,-0.97,-0.07,-0.25
2688226208,-0.97,-0.07,-0.25
2688228213,-0.97,-0.07,-0.25
2688230320,-0.97,-0.07,-0.25
2688232217,-0.97,-0.07,-0.25
2688234213,-0.97,-0.07,-0.25
2688236214,-0.98,-0.07,-0.24
2688238207,-0.98,-0.07,-0.24
2688240209,-0.98,-0.07,-0.24
2688242227,-0.98,-0.07,-0.24
2688244209,-0.98,-0.07,-0.24
2688246207,-0.96,-0.06,-0.24
2688248209,-0.96,-0.06,-0.24
2688250207,-0.96,-0.06,-0.24
2688252214,-0.96,-0.06,-0.24
2688254208,-0.96,-0.06,-0.24
2688256302,-0.96,-0.05,-0.25
2688258207,-0.96,-0.05,-0.25
2688260210,-0.96,-0.05,-0.25
2688262211,-0.96,-0.05,-0.25
2688264210,-0.96,-0.05,-0.25
2688266208,-0.97,-0.04,-0.25
2688268208,-0.97,-0.04,-0.25
2688270208,-0.97,-0.04,-0.25
2688272212,-0.97,-0.04,-0.25
2688274219,-0.97,-0.04,-0.25
2688276211,-0.96,-0.07,-0.28
2688278211,-0.96,-0.07,-0.28
2688280298,-0.96,-0.07,-0.28
2688282219,-0.96,-0.07,-0.28
2688284210,-0.96,-0.07,-0.28
2688286207,-0.94,-0.12,-0.28
2688288214,-0.94,-0.12,-0.28
2688290210,-0.94,-0.12,-0.28
2688292215,-0.94,-0.12,-0.28
2688294210,-0.94,-0.12,-0.28
2688296207,-0.94,-0.12,-0.26
2688298207,-0.94,-0.12,-0.26
2688300207,-0.94,-0.12,-0.26
2688302207,-0.94,-0.12,-0.26
2688304210,-0.94,-0.12,-0.26
2688306340,-0.96,-0.10,-0.27
2688308251,-0.96,-0.10,-0.27
2688310210,-0.96,-0.10,-0.27
2688312205,-0.96,-0.10,-0.27
2688314210,-0.96,-0.10,-0.27
2688316206,-0.97,-0.08,-0.26
2688318207,-0.97,-0.08,-0.26
2688320213,-0.97,-0.08,-0.26
2688322214,-0.97,-0.08,-0.26
2688324208,-0.97,-0.08,-0.26
2688326210,-0.97,-0.07,-0.26
2688328208,-0.97,-0.07,-0.26
2688330305,-0.97,-0.07,-0.26
2688332219,-0.97,-0.07,-0.26
2688334214,-0.97,-0.07,-0.26
2688336213,-0.97,-0.07,-0.26
2688338208,-0.98,-0.05,-0.23
2688340210,-0.98,-0.05,-0.23
2688342224,-0.98,-0.05,-0.23
2688344207,-0.98,-0.05,-0.23
2688346207,-0.98,-0.05,-0.23
2688348214,-0.98,-0.03,-0.28
2688350208,-0.98,-0.03,-0.28
2688352213,-0.98,-0.03,-0.28
2688354209,-0.98,-0.03,-0.28
2688356306,-0.98,-0.03,-0.28
2688358208,-0.95,-0.15,-0.33
2688360214,-0.95,-0.15,-0.33
2688362207,-0.95,-0.15,-0.33
2688364212,-0.95,-0.15,-0.33
2688366207,-0.95,-0.15,-0.33
2688368213,-0.91,-0.23,-0.29
2688370208,-0.91,-0.23,-0.29
2688372211,-0.91,-0.23,-0.29
2688374219,-0.91,-0.23,-0.29
2688376208,-0.91,-0.23,-0.29
2688378211,-0.90,-0.23,-0.28
2688380295,-0.90,-0.23,-0.28
2688382217,-0.90,-0.23,-0.28
2688384208,-0.90,-0.23,-0.28
2688386214,-0.90,-0.23,-0.28
2688388209,-0.91,-0.22,-0.29
2688390208,-0.91,-0.22,-0.29
2688392218,-0.91,-0.22,-0.29
2688394210,-0.91,-0.22,-0.29
2688396209,-0.91,-0.22,-0.29
2688398206,-0.92,-0.23,-0.25
2688400206,-0.92,-0.23,-0.25
2688402210,-0.92,-0.23,-0.25
2688404207,-0.92,-0.23,-0.25
2688406292,-0.92,-0.23,-0.25
2688408218,-0.92,-0.20,-0.22
2688410251,-0.92,-0.20,-0.22
2688412210,-0.92,-0.20,-0.22
2688414210,-0.92,-0.20,-0.22
2688416208,-0.92,-0.20,-0.22
2688418214,-0.93,-0.11,-0.25
2688420214,-0.93,-0.11,-0.25
2688422209,-0.93,-0.11,-0.25
2688424207,-0.93,-0.11,-0.25
2688426212,-0.93,-0.11,-0.25
2688428209,-0.93,-0.11,-0.25
2688430316,-0.94,-0.13,-0.29
2688432218,-0.94,-0.13,-0.29
2688434214,-0.94,-0.13,-0.29
2688436214,-0.94,-0.13,-0.29
2688438209,-0.94,-0.13,-0.29
2688440216,-0.94,-0.18,-0.34
2688442227,-0.94,-0.18,-0.34
2688444216,-0.94,-0.18,-0.34
2688446215,-0.94,-0.18,-0.34
2688448206,-0.94,-0.18,-0.34
2688450217,-0.93,-0.15,-0.38
2688452209,-0.93,-0.15,-0.38
2688454207,-0.93,-0.15,-0.38
2688456305,-0.93,-0.15,-0.38
2688458215,-0.93,-0.15,-0.38
2688460210,-0.94,-0.10,-0.40
2688462208,-0.94,-0.10,-0.40
2688464214,-0.94,-0.10,-0.40
2688466209,-0.94,-0.10,-0.40
2688468214,-0.94,-0.10,-0.40
2688470214,-0.89,-0.16,-0.42
2688472209,-0.89,-0.16,-0.42
2688474218,-0.89,-0.16,-0.42
2688476214,-0.89,-0.16,-0.42
2688478209,-0.89,-0.16,-0.42
2688480299,-0.91,-0.27,-0.42
2688482220,-0.91,-0.27,-0.42
2688484213,-0.91,-0.27,-0.42
2688486208,-0.91,-0.27,-0.42
2688488215,-0.91,-0.27,-0.42
2688490215,-0.95,-0.32,-0.42
2688492216,-0.95,-0.32,-0.42
2688494215,-0.95,-0.32,-0.42
2688496207,-0.95,-0.32,-0.42
2688498206,-0.95,-0.32,-0.42
2688500208,-0.95,-0.36,-0.47
2688502207,-0.95,-0.36,-0.47
2688504213,-0.95,-0.36,-0.47
2688506303,-0.95,-0.36,-0.47
2688508212,-0.95,-0.36,-0.47
2688510214,-0.94,-0.47,-0.48
2688512260,-0.94,-0.47,-0.48
2688514209,-0.94,-0.47,-0.48
2688516210,-0.94,-0.47,-0.48
2688518210,-0.94,-0.47,-0.48
2688520216,-0.97,-0.49,-0.48
2688522208,-0.97,-0.49,-0.48
2688524209,-0.97,-0.49,-0.48
2688526211,-0.97,-0.49,-0.48
2688528210,-0.97,-0.49,-0.48
2688530312,-0.97,-0.49,-0.48
2688532219,-1.00,-0.48,-0.50
2688534215,-1.00,-0.48,-0.50
2688536215,-1.00,-0.48,-0.50
2688538207,-1.00,-0.48,-0.50
2688540216,-1.00,-0.48,-0.50
2688542232,-1.01,-0.53,-0.48
2688544210,-1.01,-0.53,-0.48
2688546215,-1.01,-0.53,-0.48
2688548209,-1.01,-0.53,-0.48
2688550210,-1.01,-0.53,-0.48
2688552215,-1.04,-0.48,-0.47
2688554209,-1.04,-0.48,-0.47
2688556307,-1.04,-0.48,-0.47
2688558213,-1.04,-0.48,-0.47
2688560207,-1.04,-0.48,-0.47
2688562213,-1.07,-0.44,-0.50
2688564215,-1.07,-0.44,-0.50
2688566212,-1.07,-0.44,-0.50
2688568208,-1.07,-0.44,-0.50
2688570208,-1.07,-0.44,-0.50
2688572217,-1.08,-0.43,-0.48
2688574219,-1.08,-0.43,-0.48
2688576207,-1.08,-0.43,-0.48
2688578215,-1.08,-0.43,-0.48
2688580293,-1.08,-0.43,-0.48
2688582220,-1.13,-0.39,-0.46
2688584209,-1.13,-0.39,-0.46
2688586215,-1.13,-0.39,-0.46
2688588209,-1.13,-0.39,-0.46
2688590212,-1.13,-0.39,-0.46
2688592215,-1.16,-0.35,-0.41
2688594209,-1.16,-0.35,-0.41
2688596209,-1.16,-0.35,-0.41
2688598209,-1.16,-0.35,-0.41
2688600214,-1.16,-0.35,-0.41
2688602209,-1.14,-0.30,-0.38
2688604210,-1.14,-0.30,-0.38
2688606292,-1.14,-0.30,-0.38
2688608207,-1.14,-0.30,-0.38
2688610206,-1.14,-0.30,-0.38
2688612207,-1.11,-0.27,-0.38
2688614251,-1.11,-0.27,-0.38
2688616209,-1.11,-0.27,-0.38
2688618206,-1.11,-0.27,-0.38
2688620209,-1.11,-0.27,-0.38
2688622207,-1.11,-0.27,-0.38
2688624208,-1.09,-0.25,-0.38
2688626207,-1.09,-0.25,-0.38
2688628215,-1.09,-0.25,-0.38
2688630325,-1.09,-0.25,-0.38
2688632218,-1.09,-0.25,-0.38
2688634210,-1.06,-0.22,-0.34
2688636208,-1.06,-0.22,-0.34
2688638215,-1.06,-0.22,-0.34
2688640211,-1.06,-0.22,-0.34
2688642229,-1.06,-0.22,-0.34
2688644208,-1.02,-0.20,-0.35
2688646216,-1.02,-0.20,-0.35
2688648214,-1.02,-0.20,-0.35
2688650209,-1.02,-0.20,-0.35
2688652216,-1.02,-0.20,-0.35
2688654208,-1.00,-0.20,-0.35
2688656305,-1.00,-0.20,-0.35
2688658212,-1.00,-0.20,-0.35
2688660208,-1.00,-0.20,-0.35
2688662215,-1.00,-0.20,-0.35
2688664207,-0.97,-0.21,-0.35
2688666210,-0.97,-0.21,-0.35
2688668207,-0.97,-0.21,-0.35
2688670213,-0.97,-0.21,-0.35
2688672217,-0.97,-0.21,-0.35
2688674218,-0.92,-0.21,-0.37
2688676216,-0.92,-0.21,-0.37
2688678215,-0.92,-0.21,-0.37
2688680309,-0.92,-0.21,-0.37
2688682218,-0.92,-0.21,-0.37
2688684215,-0.89,-0.20,-0.36
2688686210,-0.89,-0.20,-0.36
2688688216,-0.89,-0.20,-0.36
2688690216,-0.89,-0.20,-0.36
2688692214,-0.89,-0.20,-0.36
2688694214,-0.88,-0.15,-0.36
2688696209,-0.88,-0.15,-0.36
2688698208,-0.88,-0.15,-0.36
2688700215,-0.88,-0.15,-0.36
2688702209,-0.88,-0.15,-0.36
2688704214,-0.88,-0.10,-0.36
2688706294,-0.88,-0.10,-0.36
2688708208,-0.88,-0.10,-0.36
2688710207,-0.88,-0.10,-0.36
2688712216,-0.88,-0.10,-0.36
2688714209,-0.88,-0.10,-0.36
2688716215,-0.96,-0.05,-0.36
2688718215,-0.96,-0.05,-0.36
2688720208,-0.96,-0.05,-0.36
2688722215,-0.96,-0.05,-0.36
2688724209,-0.96,-0.05,-0.36
2688726208,-1.06,0.05,-0.32
2688728210,-1.06,0.05,-0.32
2688730292,-1.06,0.05,-0.32
2688732220,-1.06,0.05,-0.32
2688734210,-1.06,0.05,-0.32
2688736214,-1.14,0.23,-0.27
2688738209,-1.14,0.23,-0.27
2688740211,-1.14,0.23,-0.27
2688742230,-1.14,0.23,-0.27
2688744207,-1.14,0.23,-0.27
2688746218,-1.24,0.46,-0.24
2688748214,-1.24,0.46,-0.24
2688750212,-1.24,0.46,-0.24
2688752213,-1.24,0.46,-0.24
2688754207,-1.24,0.46,-0.24
2688756310,-1.38,0.69,-0.23
2688758213,-1.38,0.69,-0.23
2688760211,-1.38,0.69,-0.23
2688762212,-1.38,0.69,-0.23
2688764211,-1.38,0.69,-0.23
2688766213,-1.53,0.87,-0.23
2688768209,-1.53,0.87,-0.23
2688770214,-1.53,0.87,-0.23
2688772217,-1.53,0.87,-0.23
2688774219,-1.53,0.87,-0.23
2688776208,-1.77,0.94,-0.28
2688778215,-1.77,0.94,-0.28
2688780305,-1.77,0.94,-0.28
2688782213,-1.77,0.94,-0.28
2688784210,-1.77,0.94,-0.28
2688786209,-2.12,0.94,-0.39
2688788208,-2.12,0.94,-0.39
2688790211,-2.12,0.94,-0.39
2688792217,-2.12,0.94,-0.39
2688794207,-2.12,0.94,-0.39
2688796216,-2.49,1.04,-0.45
2688798209,-2.49,1.04,-0.45
2688800210,-2.49,1.04,-0.45
2688802210,-2.49,1.04,-0.45
2688804209,-2.49,1.04,-0.45
2688806293,-2.60,0.94,-0.55
2688808210,-2.60,0.94,-0.55
2688810210,-2.60,0.94,-0.55
2688812216,-2.60,0.94,-0.55
2688814212,-2.60,0.94,-0.55
2688816209,-2.60,0.94,-0.55
2688818217,-2.40,0.53,-0.71
2688820252,-2.40,0.53,-0.71
2688822207,-2.40,0.53,-0.71
2688824208,-2.40,0.53,-0.71
2688826210,-2.40,0.53,-0.71
2688828207,-2.15,0.32,-0.73
2688830306,-2.15,0.32,-0.73
2688832219,-2.15,0.32,-0.73
2688834208,-2.15,0.32,-0.73
2688836207,-2.15,0.32,-0.73
2688838206,-2.05,0.29,-0.70
2688840208,-2.05,0.29,-0.70
2688842230,-2.05,0.29,-0.70
2688844214,-2.05,0.29,-0.70
2688846207,-2.05,0.29,-0.70
2688848215,-2.02,0.30,-0.58
2688850214,-2.02,0.30,-0.58
2688852206,-2.02,0.30,-0.58
2688854214,-2.02,0.30,-0.58
2688856304,-2.02,0.30,-0.58
2688858212,-1.98,0.34,-0.59
2688860214,-1.98,0.34,-0.59
2688862208,-1.98,0.34,-0.59
2688864207,-1.98,0.34,-0.59
2688866206,-1.98,0.34,-0.59
2688868207,-1.88,0.14,-0.67
2688870206,-1.88,0.14,-0.67
2688872217,-1.88,0.14,-0.67
2688874220,-1.88,0.14,-0.67
2688876208,-1.88,0.14,-0.67
2688878210,-1.69,-0.40,-0.81
2688880299,-1.69,-0.40,-0.81
2688882216,-1.69,-0.40,-0.81
2688884207,-1.69,-0.40,-0.81
2688886206,-1.69,-0.40,-0.81
2688888208,-1.59,-1.13,-1.01
2688890212,-1.59,-1.13,-1.01
2688892215,-1.59,-1.13,-1.01
2688894208,-1.59,-1.13,-1.01
2688896215,-1.59,-1.13,-1.01
2688898208,-1.79,-1.39,-0.92
2688900207,-1.79,-1.39,-0.92
2688902210,-1.79,-1.39,-0.92
2688904208,-1.79,-1.39,-0.92
2688906292,-1.79,-1.39,-0.92
2688908210,-1.79,-1.39,-0.92
2688910207,-1.72,-0.88,-0.83
2688912208,-1.72,-0.88,-0.83
2688914211,-1.72,-0.88,-0.83
2688916208,-1.72,-0.88,-0.83
2688918207,-1.72,-0.88,-0.83
2688920209,-1.20,-0.48,-0.86
2688922252,-1.20,-0.48,-0.86
2688924211,-1.20,-0.48,-0.86
2688926210,-1.20,-0.48,-0.86
2688928207,-1.20,-0.48,-0.86
2688930311,-0.79,-0.46,-0.84
2688932219,-0.79,-0.46,-0.84
2688934216,-0.79,-0.46,-0.84
2688936208,-0.79,-0.46,-0.84
2688938207,-0.79,-0.46,-0.84
2688940211,-0.61,-0.66,-0.83
2688942236,-0.61,-0.66,-0.83
2688944213,-0.61,-0.66,-0.83
2688946213,-0.61,-0.66,-0.83
2688948209,-0.61,-0.66,-0.83
2688950209,-0.48,-0.84,-0.83
2688952206,-0.48,-0.84,-0.83
2688954214,-0.48,-0.84,-0.83
2688956305,-0.48,-0.84,-0.83
2688958210,-0.48,-0.84,-0.83
2688960215,-0.32,-0.87,-0.75
2688962207,-0.32,-0.87,-0.75
2688964208,-0.32,-0.87,-0.75
2688966207,-0.32,-0.87,-0.75
2688968208,-0.32,-0.87,-0.75
2688970207,-0.11,-0.80,-0.63
2688972210,-0.11,-0.80,-0.63
2688974219,-0.11,-0.80,-0.63
2688976209,-0.11,-0.80,-0.63
2688978214,-0.11,-0.80,-0.63
2688980298,0.09,-0.70,-0.55
2688982217,0.09,-0.70,-0.55
2688984210,0.09,-0.70,-0.55
2688986216,0.09,-0.70,-0.55
2688988214,0.09,-0.70,-0.55
2688990215,0.23,-0.54,-0.46
2688992217,0.23,-0.54,-0.46
2688994210,0.23,-0.54,-0.46
2688996210,0.23,-0.54,-0.46
2688998210,0.23,-0.54,-0.46
2689000209,0.23,-0.54,-0.46
2689002208,0.27,-0.35,-0.38
2689004215,0.27,-0.35,-0.38
2689006304,0.27,-0.35,-0.38
2689008214,0.27,-0.35,-0.38
2689010211,0.27,-0.35,-0.38
2689012208,0.26,-0.29,-0.30
2689014207,0.26,-0.29,-0.30
2689016206,0.26,-0.29,-0.30
2689018209,0.26,-0.29,-0.30
2689020215,0.26,-0.29,-0.30
2689022215,0.21,-0.32,-0.21
2689024254,0.21,-0.32,-0.21
2689026211,0.21,-0.32,-0.21
2689028208,0.21,-0.32,-0.21
2689030317,0.21,-0.32,-0.21
2689032219,0.13,-0.34,-0.11
2689034210,0.13,-0.34,-0.11
2689036214,0.13,-0.34,-0.11
2689038207,0.13,-0.34,-0.11
2689040215,0.13,-0.34,-0.11
2689042242,0.02,-0.32,-0.09
2689044202,0.02,-0.32,-0.09
2689046200,0.02,-0.32,-0.09
2689048202,0.02,-0.32,-0.09
2689050201,0.02,-0.32,-0.09
2689052203,-0.05,-0.26,-0.11
2689054204,-0.05,-0.26,-0.11
2689056302,-0.05,-0.26,-0.11
2689058202,-0.05,-0.26,-0.11
2689060201,-0.05,-0.26,-0.11
2689062200,-0.13,-0.16,-0.09
2689064202,-0.13,-0.16,-0.09
2689066204,-0.13,-0.16,-0.09
2689068201,-0.13,-0.16,-0.09
2689070202,-0.13,-0.16,-0.09
2689072203,-0.24,-0.08,-0.04
2689074221,-0.24,-0.08,-0.04
2689076200,-0.24,-0.08,-0.04
2689078203,-0.24,-0.08,-0.04
2689080286,-0.24,-0.08,-0.04
2689082209,-0.39,-0.15,-0.09
2689084199,-0.39,-0.15,-0.09
2689086202,-0.39,-0.15,-0.09
2689088202,-0.39,-0.15,-0.09
2689090200,-0.39,-0.15,-0.09
2689092208,-0.55,-0.30,-0.18
2689094198,-0.55,-0.30,-0.18
2689096198,-0.55,-0.30,-0.18
2689098200,-0.55,-0.30,-0.18
2689100202,-0.55,-0.30,-0.18
2689102200,-0.55,-0.30,-0.18
2689104203,-0.75,-0.75,-0.29
2689106285,-0.75,-0.75,-0.29
2689108200,-0.75,-0.75,-0.29
2689110205,-0.75,-0.75,-0.29
2689112199,-0.75,-0.75,-0.29
2689114198,-0.93,-1.57,-0.62
2689116197,-0.93,-1.57,-0.62
2689118203,-0.93,-1.57,-0.62
2689120200,-0.93,-1.57,-0.62
2689122200,-0.93,-1.57,-0.62
2689124203,-1.02,-2.48,-0.88
2689126246,-1.02,-2.48,-0.88
2689128201,-1.02,-2.48,-0.88
2689130303,-1.02,-2.48,-0.88
2689132208,-1.02,-2.48,-0.88
2689134204,-0.82,-2.83,-1.07
2689136200,-0.82,-2.83,-1.07
2689138201,-0.82,-2.83,-1.07
2689140203,-0.82,-2.83,-1.07
2689142229,-0.82,-2.83,-1.07
2689144201,-0.23,-2.20,-1.34
2689146201,-0.23,-2.20,-1.34
2689148204,-0.23,-2.20,-1.34
2689150204,-0.23,-2.20,-1.34
2689152201,-0.23,-2.20,-1.34
2689154201,0.10,-1.30,-1.22
2689156308,0.10,-1.30,-1.22
2689158204,0.10,-1.30,-1.22
2689160204,0.10,-1.30,-1.22
2689162204,0.10,-1.30,-1.22
2689164200,0.12,-1.18,-0.95
2689166200,0.12,-1.18,-0.95
2689168202,0.12,-1.18,-0.95
2689170202,0.12,-1.18,-0.95
2689172203,0.12,-1.18,-0.95
2689174212,0.04,-2.18,-0.81
2689176208,0.04,-2.18,-0.81
2689178199,0.04,-2.18,-0.81
2689180215,0.04,-2.18,-0.81
2689182199,0.04,-2.18,-0.81
2689184204,0.00,-3.14,-0.45
2689186205,0.00,-3.14,-0.45
2689188200,0.00,-3.14,-0.45
2689190201,0.00,-3.14,-0.45
2689192206,0.00,-3.14,-0.45
2689194205,0.00,-3.14,-0.45
2689196203,0.20,-2.66,-0.07
2689198200,0.20,-2.66,-0.07
2689200201,0.20,-2.66,-0.07
2689202203,0.20,-2.66,-0.07
2689204205,0.20,-2.66,-0.07
2689206212,0.57,-1.59,-1.38
2689208205,0.57,-1.59,-1.38
2689210202,0.57,-1.59,-1.38
2689212200,0.57,-1.59,-1.38
2689214199,0.57,-1.59,-1.38
2689216203,-0.37,-0.50,-4.23
2689218202,-0.37,-0.50,-4.23
2689220199,-0.37,-0.50,-4.23
2689222201,-0.37,-0.50,-4.23
2689224202,-0.37,-0.50,-4.23
2689226205,-4.95,0.05,0.60
2689228249,-4.95,0.05,0.60
2689230227,-4.95,0.05,0.60
2689232212,-4.95,0.05,0.60
2689234202,-4.95,0.05,0.60
2689236201,-8.17,-0.19,3.31
2689238198,-8.17,-0.19,3.31
2689240203,-8.17,-0.19,3.31
2689242226,-8.17,-0.19,3.31
2689244203,-8.17,-0.19,3.31
2689246199,-0.96,-1.51,-0.39
2689248202,-0.96,-1.51,-0.39
2689250203,-0.96,-1.51,-0.39
2689252201,-0.96,-1.51,-0.39
2689254197,-0.96,-1.51,-0.39
2689256219,2.23,-1.35,0.29
2689258201,2.23,-1.35,0.29
2689260202,2.23,-1.35,0.29
2689262203,2.23,-1.35,0.29
2689264200,2.23,-1.35,0.29
2689266200,2.87,-1.37,-0.86
2689268204,2.87,-1.37,-0.86
2689270206,2.87,-1.37,-0.86
2689272205,2.87,-1.37,-0.86
2689274209,2.87,-1.37,-0.86
2689276203,0.34,-2.93,-1.26
2689278200,0.34,-2.93,-1.26
2689280213,0.34,-2.93,-1.26
2689282197,0.34,-2.93,-1.26
2689284202,0.34,-2.93,-1.26
2689286202,0.34,-2.93,-1.26
2689288198,-1.37,-2.83,-0.64
2689290203,-1.37,-2.83,-0.64
2689292210,-1.37,-2.83,-0.64
2689294199,-1.37,-2.83,-0.64
2689296200,-1.37,-2.83,-0.64
2689298200,-1.52,-1.73,-0.83
2689300201,-1.52,-1.73,-0.83
2689302201,-1.52,-1.73,-0.83
2689304202,-1.52,-1.73,-0.83
2689306213,-1.52,-1.73,-0.83
2689308200,-1.15,-0.94,-0.92
2689310199,-1.15,-0.94,-0.92
2689312204,-1.15,-0.94,-0.92
2689314204,-1.15,-0.94,-0.92
2689316200,-1.15,-0.94,-0.92
2689318200,-1.32,-0.68,-1.27
2689320199,-1.32,-0.68,-1.27
2689322204,-1.32,-0.68,-1.27
