timestamp,accX,accY,accZ
1798035278,-0.93,0.35,-0.12
1798037216,-0.93,0.35,-0.12
1798039211,-0.93,0.36,-0.12
1798041212,-0.93,0.36,-0.12
1798043214,-0.93,0.36,-0.12
1798045210,-0.93,0.36,-0.12
1798047211,-0.93,0.36,-0.12
1798049208,-0.94,0.35,-0.12
1798051207,-0.94,0.35,-0.12
1798053215,-0.94,0.35,-0.12
1798055324,-0.94,0.35,-0.12
1798057218,-0.94,0.35,-0.12
1798059209,-0.94,0.34,-0.12
1798061214,-0.94,0.34,-0.12
1798063208,-0.94,0.34,-0.12
1798065215,-0.94,0.34,-0.12
1798067214,-0.94,0.34,-0.12
1798069208,-0.94,0.34,-0.12
1798071218,-0.94,0.34,-0.12
1798073222,-0.94,0.34,-0.12
1798075217,-0.94,0.34,-0.12
1798077211,-0.94,0.34,-0.12
1798079208,-0.93,0.34,-0.11
1798081295,-0.93,0.34,-0.11
1798083210,-0.93,0.34,-0.11
1798085206,-0.93,0.34,-0.11
1798087214,-0.93,0.34,-0.11
1798089209,-0.93,0.34,-0.11
1798091209,-0.93,0.34,-0.11
1798093207,-0.93,0.34,-0.11
1798095210,-0.93,0.34,-0.11
1798097224,-0.93,0.34,-0.11
1798099215,-0.93,0.34,-0.10
1798101209,-0.93,0.34,-0.10
1798103207,-0.93,0.34,-0.10
1798105317,-0.93,0.34,-0.10
1798107213,-0.93,0.34,-0.10
1798109208,-0.93,0.34,-0.10
1798111215,-0.93,0.35,-0.11
1798113215,-0.93,0.35,-0.11
1798115209,-0.93,0.35,-0.11
1798117215,-0.93,0.35,-0.11
1798119215,-0.93,0.35,-0.11
1798121206,-0.93,0.35,-0.11
1798123210,-0.93,0.35,-0.11
1798125215,-0.93,0.35,-0.11
1798127210,-0.93,0.35,-0.11
1798129215,-0.93,0.35,-0.11
1798131356,-0.92,0.34,-0.12
1798133212,-0.92,0.34,-0.12
1798135213,-0.92,0.34,-0.12
1798137210,-0.92,0.34,-0.12
1798139208,-0.92,0.34,-0.12
1798141215,-0.92,0.33,-0.11
1798143211,-0.92,0.33,-0.11
1798145215,-0.92,0.33,-0.11
1798147212,-0.92,0.33,-0.11
1798149211,-0.92,0.33,-0.11
1798151216,-0.92,0.33,-0.11
1798153209,-0.92,0.33,-0.11
1798155291,-0.92,0.33,-0.11
1798157213,-0.92,0.33,-0.11
1798159212,-0.92,0.33,-0.11
1798161209,-0.93,0.34,-0.11
1798163215,-0.93,0.34,-0.11
1798165212,-0.93,0.34,-0.11
1798167214,-0.93,0.34,-0.11
1798169209,-0.93,0.34,-0.11
1798171209,-0.94,0.36,-0.12
1798173219,-0.94,0.36,-0.12
1798175217,-0.94,0.36,-0.12
1798177217,-0.94,0.36,-0.12
1798179215,-0.94,0.36,-0.12
1798181299,-0.94,0.36,-0.12
1798183213,-0.94,0.36,-0.12
1798185209,-0.94,0.36,-0.12
1798187210,-0.94,0.36,-0.12
1798189209,-0.94,0.36,-0.12
1798191209,-0.93,0.33,-0.13
1798193210,-0.93,0.33,-0.13
1798195208,-0.93,0.33,-0.13
1798197225,-0.93,0.33,-0.13
1798199210,-0.93,0.33,-0.13
1798201208,-0.93,0.33,-0.13
1798203208,-0.93,0.33,-0.12
1798205310,-0.93,0.33,-0.12
1798207217,-0.93,0.33,-0.12
1798209216,-0.93,0.33,-0.12
1798211257,-0.93,0.33,-0.12
1798213217,-0.93,0.32,-0.13
1798215213,-0.93,0.32,-0.13
1798217215,-0.93,0.32,-0.13
1798219209,-0.93,0.32,-0.13
1798221207,-0.93,0.32,-0.13
1798223210,-0.93,0.32,-0.13
1798225208,-0.93,0.32,-0.13
1798227209,-0.93,0.32,-0.13
1798229209,-0.93,0.32,-0.13
1798231306,-0.93,0.32,-0.13
1798233256,-0.93,0.31,-0.14
1798235229,-0.93,0.31,-0.14
1798237209,-0.93,0.31,-0.14
1798239210,-0.93,0.31,-0.14
1798241208,-0.93,0.31,-0.14
1798243210,-0.95,0.29,-0.15
1798245209,-0.95,0.29,-0.15
1798247215,-0.95,0.29,-0.15
1798249209,-0.95,0.29,-0.15
1798251210,-0.95,0.29,-0.15
1798253206,-0.93,0.25,-0.14
1798255320,-0.93,0.25,-0.14
1798257217,-0.93,0.25,-0.14
1798259208,-0.93,0.25,-0.14
1798261215,-0.93,0.25,-0.14
1798263207,-0.94,0.21,-0.13
1798265215,-0.94,0.21,-0.13
1798267214,-0.94,0.21,-0.13
1798269210,-0.94,0.21,-0.13
1798271216,-0.94,0.21,-0.13
1798273221,-0.95,0.19,-0.11
1798275215,-0.95,0.19,-0.11
1798277213,-0.95,0.19,-0.11
1798279207,-0.95,0.19,-0.11
1798281298,-0.95,0.19,-0.11
1798283212,-0.96,0.19,-0.09
1798285214,-0.96,0.19,-0.09
1798287210,-0.96,0.19,-0.09
1798289207,-0.96,0.19,-0.09
1798291214,-0.96,0.19,-0.09
1798293210,-0.96,0.19,-0.09
1798295215,-0.96,0.21,-0.08
1798297233,-0.96,0.21,-0.08
1798299214,-0.96,0.21,-0.08
1798301208,-0.96,0.21,-0.08
1798303215,-0.96,0.21,-0.08
1798305314,-0.95,0.24,-0.08
1798307215,-0.95,0.24,-0.08
1798309211,-0.95,0.24,-0.08
1798311214,-0.95,0.24,-0.08
1798313210,-0.95,0.24,-0.08
1798315214,-0.95,0.26,-0.09
1798317213,-0.95,0.26,-0.09
1798319208,-0.95,0.26,-0.09
1798321213,-0.95,0.26,-0.09
1798323208,-0.95,0.26,-0.09
1798325206,-0.96,0.27,-0.10
1798327208,-0.96,0.27,-0.10
1798329209,-0.96,0.27,-0.10
1798331286,-0.96,0.27,-0.10
1798333211,-0.96,0.27,-0.10
1798335214,-0.96,0.30,-0.11
1798337246,-0.96,0.30,-0.11
1798339215,-0.96,0.30,-0.11
1798341207,-0.96,0.30,-0.11
1798343213,-0.96,0.30,-0.11
1798345205,-0.95,0.33,-0.12
1798347214,-0.95,0.33,-0.12
1798349212,-0.95,0.33,-0.12
1798351214,-0.95,0.33,-0.12
1798353209,-0.95,0.33,-0.12
1798355307,-0.95,0.37,-0.12
1798357218,-0.95,0.37,-0.12
1798359213,-0.95,0.37,-0.12
1798361208,-0.95,0.37,-0.12
1798363207,-0.95,0.37,-0.12
1798365215,-0.96,0.38,-0.11
1798367210,-0.96,0.38,-0.11
1798369214,-0.96,0.38,-0.11
1798371215,-0.96,0.38,-0.11
1798373220,-0.96,0.38,-0.11
