timestamp,accX,accY,accZ
78442304,-1.01,0.12,0.00
78444250,-1.01,0.12,0.00
78446249,-1.01,0.12,0.00
78448252,-1.01,0.12,0.00
78450250,-1.01,0.12,0.02
78452330,-1.01,0.12,0.02
78454249,-1.01,0.12,0.02
78456250,-1.01,0.12,0.02
78458249,-1.01,0.12,0.02
78460248,-1.01,0.12,0.02
78462253,-1.00,0.10,0.02
78464253,-1.00,0.10,0.02
78466247,-1.00,0.10,0.02
78468246,-1.00,0.10,0.02
78470250,-1.00,0.10,0.02
78472249,-1.00,0.09,0.02
78474265,-1.00,0.09,0.02
78476249,-1.00,0.09,0.02
78478326,-1.00,0.09,0.02
78480249,-1.00,0.09,0.02
78482257,-1.01,0.09,0.02
78484249,-1.01,0.09,0.02
78486253,-1.01,0.09,0.02
78488248,-1.01,0.09,0.02
78490251,-1.01,0.09,0.02
78548333,-1.01,0.12,0.00
78550289,-1.01,0.12,0.00
78552378,-1.01,0.13,-0.00
78554282,-1.01,0.13,-0.00
78556284,-1.01,0.13,-0.00
78558280,-1.01,0.13,-0.00
78560286,-1.01,0.13,-0.00
78562285,-1.01,0.14,-0.01
78564282,-1.01,0.14,-0.01
78566247,-1.01,0.14,-0.01
78568244,-1.01,0.14,-0.01
78570243,-1.01,0.14,-0.01
78572243,-1.01,0.14,-0.01
78574244,-1.02,0.13,-0.01
78576243,-1.02,0.13,-0.01
78578332,-1.02,0.13,-0.01
78580245,-1.02,0.13,-0.01
78582246,-1.02,0.13,-0.01
78584243,-1.01,0.12,0.00
78586245,-1.01,0.12,0.00
78588282,-1.01,0.12,0.00
78590281,-1.01,0.12,0.00
78592282,-1.01,0.12,0.00
78594282,-1.01,0.12,0.01
78596282,-1.01,0.12,0.01
78598281,-1.01,0.12,0.01
78600250,-1.01,0.12,0.01
78602353,-1.01,0.12,0.01
78604258,-1.00,0.11,0.01
78606247,-1.00,0.11,0.01
78608280,-1.00,0.11,0.01
78610248,-1.00,0.11,0.01
78612242,-1.00,0.11,0.01
78614241,-1.00,0.11,0.01
78616240,-1.00,0.11,0.01
78618245,-1.00,0.11,0.01
78620246,-1.00,0.11,0.01
78622249,-1.00,0.11,0.01
78624243,-1.00,0.11,0.01
78626244,-1.00,0.11,0.01
78628425,-1.00,0.11,0.01
78630316,-1.00,0.11,0.01
78632306,-1.00,0.11,0.01
78634283,-1.00,0.10,0.01
78636283,-1.00,0.10,0.01
78638284,-1.00,0.10,0.01
78640281,-1.00,0.10,0.01
78642286,-1.00,0.10,0.01
78644281,-1.01,0.10,0.00
78646246,-1.01,0.10,0.00
78648245,-1.01,0.10,0.00
78650243,-1.01,0.10,0.00
78652348,-1.01,0.10,0.00
78654251,-1.01,0.11,0.00
78656244,-1.01,0.11,0.00
78658247,-1.01,0.11,0.00
78660248,-1.01,0.11,0.00
78662250,-1.01,0.11,0.00
78664247,-1.00,0.10,0.00
78666245,-1.00,0.10,0.00
78668289,-1.00,0.10,0.00
78670281,-1.00,0.10,0.00
78672282,-1.00,0.10,0.00
78674281,-1.00,0.10,0.01
78676284,-1.00,0.10,0.01
78678370,-1.00,0.10,0.01
78680251,-1.00,0.10,0.01
78682248,-1.00,0.10,0.01
78684246,-1.00,0.10,0.01
78686249,-1.00,0.12,0.02
78688248,-1.00,0.12,0.02
78690246,-1.00,0.12,0.02
78692248,-1.00,0.12,0.02
78694242,-1.00,0.12,0.02
78696250,-0.99,0.10,0.03
78698243,-0.99,0.10,0.03
78700257,-0.99,0.10,0.03
78702346,-0.99,0.10,0.03
78704257,-0.99,0.10,0.03
78706247,-1.00,0.09,0.03
78708303,-1.00,0.09,0.03
78710283,-1.00,0.09,0.03
78712282,-1.00,0.09,0.03
78714281,-1.00,0.09,0.03
78716284,-0.99,0.08,0.03
78718285,-0.99,0.08,0.03
78720284,-0.99,0.08,0.03
78722300,-0.99,0.08,0.03
78724259,-0.99,0.08,0.03
78726260,-1.00,0.08,0.02
78728346,-1.00,0.08,0.02
78730293,-1.00,0.08,0.02
78732277,-1.00,0.08,0.02
78734248,-1.00,0.08,0.02
78736247,-0.99,0.08,0.03
78738246,-0.99,0.08,0.03
78740244,-0.99,0.08,0.03
78742247,-0.99,0.08,0.03
78744250,-0.99,0.08,0.03
78746244,-0.99,0.09,0.02
78748289,-0.99,0.09,0.02
78750282,-0.99,0.09,0.02
78752378,-0.99,0.09,0.02
78754283,-0.99,0.09,0.02
78756284,-0.99,0.10,0.01
78758280,-0.99,0.10,0.01
78760245,-0.99,0.10,0.01
78762245,-0.99,0.10,0.01
78764248,-0.99,0.10,0.01
78766247,-0.99,0.12,0.02
78768247,-0.99,0.12,0.02
78770246,-0.99,0.12,0.02
78772246,-0.99,0.12,0.02
78774246,-0.99,0.12,0.02
78776250,-0.99,0.14,0.03
78778333,-0.99,0.14,0.03
78780246,-0.99,0.14,0.03
78782246,-0.99,0.14,0.03
78784247,-0.99,0.14,0.03
78786246,-1.00,0.16,0.04
78788287,-1.00,0.16,0.04
78790281,-1.00,0.16,0.04
78792282,-1.00,0.16,0.04
78794281,-1.00,0.16,0.04
78796282,-1.00,0.16,0.04
78798282,-0.97,0.17,0.04
78800251,-0.97,0.17,0.04
78802353,-0.97,0.17,0.04
78804252,-0.97,0.17,0.04
78806247,-0.97,0.17,0.04
78808277,-0.97,0.17,0.04
78810247,-0.97,0.17,0.04
78812246,-0.97,0.17,0.04
78814245,-0.97,0.17,0.04
78816246,-0.97,0.17,0.04
78818248,-0.97,0.16,0.04
78820248,-0.97,0.16,0.04
78822247,-0.97,0.16,0.04
78824245,-0.97,0.16,0.04
78826245,-0.97,0.16,0.04
78828394,-0.95,0.16,0.04
78830282,-0.95,0.16,0.04
78832303,-0.95,0.16,0.04
78834308,-0.95,0.16,0.04
78836319,-0.95,0.16,0.04
78838303,-0.93,0.15,0.03
78840284,-0.93,0.15,0.03
78842282,-0.93,0.15,0.03
78844281,-0.93,0.15,0.03
78846244,-0.93,0.15,0.03
78848244,-0.93,0.14,0.04
78850248,-0.93,0.14,0.04
78852346,-0.93,0.14,0.04
78854258,-0.93,0.14,0.04
78856243,-0.93,0.14,0.04
78858244,-0.96,0.20,0.05
78860244,-0.96,0.20,0.05
